Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30  50  70  90 200 

 -434  -366  -283  -197  -103  -172   129   396   562   660    Pix  0 78
 -441  -393  -340  -281  -210  -266   -44   182   388   649    Pix  0 79
 -405  -324  -240  -142   -33  -116   215   494   615   668    Pix  1  0
 -370  -282  -182   -73    45   -44   314   558   635   668    Pix  1  1
 -372  -279  -179   -73    48   -42   310   551   636   666    Pix  1  2
 -356  -265  -164   -54    60   -25   333   566   641   670    Pix  1  3
 -373  -282  -185   -85    33   -55   292   546   631   666    Pix  1  4
 -350  -259  -146   -31    96     0   367   576   642   666    Pix  1  5
 -384  -294  -197   -90    26   -66   292   548   632   672    Pix  1  6
 -380  -295  -197   -90    22   -67   280   540   630   669    Pix  1  7
 -366  -270  -168   -51    64   -27   333   564   640   669    Pix  1  8
 -390  -305  -211  -112    -4   -89   250   512   615   660    Pix  1  9
 -398  -318  -221  -120    -4   -91   256   519   618   657    Pix  1 10
 -382  -298  -196   -98    16   -68   275   526   619   658    Pix  1 11
 -381  -300  -195   -98    16   -75   268   524   623   666    Pix  1 12
 -370  -284  -186   -75    36   -50   291   542   624   662    Pix  1 13
 -365  -278  -185   -82    31   -57   296   537   626   665    Pix  1 14
 -383  -296  -197   -87    25   -64   294   542   626   660    Pix  1 15
 -374  -287  -180   -75    35   -52   301   539   626   658    Pix  1 16
 -392  -309  -216  -109    -9   -93   247   513   616   658    Pix  1 17
 -371  -280  -180   -75    41   -47   306   545   629   661    Pix  1 18
 -391  -303  -205  -101    15   -79   274   530   623   660    Pix  1 19
 -382  -296  -197  -100    17   -69   281   532   623   662    Pix  1 20
 -369  -282  -185   -78    36   -51   289   537   626   665    Pix  1 21
 -367  -284  -183   -76    45   -43   302   544   627   662    Pix  1 22
 -389  -307  -207  -107     0   -85   253   515   616   659    Pix  1 23
 -392  -310  -209  -111     0   -84   256   516   620   665    Pix  1 24
 -387  -309  -213  -106     4   -82   259   517   619   661    Pix  1 25
 -392  -307  -213  -109     2   -80   265   526   621   662    Pix  1 26
 -388  -301  -197   -92    18   -65   283   532   623   663    Pix  1 27
 -393  -308  -212  -110     3   -80   266   525   618   661    Pix  1 28
 -398  -318  -223  -126   -12  -104   242   504   612   662    Pix  1 29
 -379  -295  -193   -89    20   -63   276   530   623   664    Pix  1 30
 -374  -292  -190   -85    32   -55   294   539   624   661    Pix  1 31
 -393  -309  -210  -112     1   -83   252   514   618   662    Pix  1 32
 -395  -314  -216  -112    -8   -89   253   513   615   660    Pix  1 33
 -404  -320  -224  -128   -12  -100   236   508   611   657    Pix  1 34
 -379  -295  -200   -94    17   -70   271   524   620   660    Pix  1 35
 -384  -300  -203  -100    12   -79   270   525   622   662    Pix  1 36
 -393  -306  -209  -109     1   -82   258   517   613   661    Pix  1 37
 -401  -314  -220  -122    -8   -92   250   509   611   659    Pix  1 38
 -392  -308  -208  -106     4   -78   261   521   621   662    Pix  1 39
 -398  -315  -224  -124   -16   -94   241   503   614   661    Pix  1 40
 -409  -327  -237  -139   -28  -114   222   488   604   657    Pix  1 41
 -387  -301  -206  -104    14   -74   270   525   624   665    Pix  1 42
 -416  -340  -245  -149   -49  -133   195   476   605   662    Pix  1 43
 -396  -317  -220  -126   -16   -95   233   500   615   661    Pix  1 44
 -386  -301  -197   -98    19   -74   277   525   618   658    Pix  1 45
 -389  -309  -210  -112    -1   -88   247   508   612   656    Pix  1 46
 -383  -299  -200   -93    12   -69   278   526   618   654    Pix  1 47
 -383  -295  -195   -97    20   -65   277   529   621   660    Pix  1 48
 -394  -313  -220  -120    -8   -92   244   506   614   659    Pix  1 49
 -415  -335  -246  -141   -34  -120   218   491   607   653    Pix  1 50
 -402  -321  -225  -132   -18   -98   238   502   610   660    Pix  1 51
 -418  -339  -241  -147   -40  -119   214   487   604   652    Pix  1 52
 -394  -310  -215  -112    -2   -88   254   508   609   652    Pix  1 53
 -418  -342  -247  -148   -39  -120   216   493   606   656    Pix  1 54
 -401  -318  -220  -131   -21  -100   236   506   610   657    Pix  1 55
 -410  -330  -232  -130   -22  -108   226   501   608   657    Pix  1 56
 -406  -326  -234  -134   -29  -110   220   494   607   657    Pix  1 57
 -417  -333  -237  -138   -31  -110   223   491   606   656    Pix  1 58
 -399  -309  -218  -110    -2   -82   253   508   613   656    Pix  1 59
 -404  -323  -227  -127   -16  -100   236   500   612   662    Pix  1 60
 -397  -312  -221  -124   -14   -95   236   500   610   658    Pix  1 61
 -412  -337  -242  -145   -41  -118   211   483   604   656    Pix  1 62
 -423  -339  -254  -150   -44  -126   210   481   606   653    Pix  1 63
 -411  -331  -234  -137   -22  -103   225   494   606   654    Pix  1 64
 -410  -331  -237  -141   -34  -116   210   484   605   651    Pix  1 65
 -420  -336  -244  -136   -31  -114   229   498   612   658    Pix  1 66
 -418  -336  -248  -150   -40  -122   207   484   607   656    Pix  1 67
 -420  -340  -248  -156   -49  -130   202   475   602   655    Pix  1 68
 -410  -333  -234  -136   -28  -106   227   497   608   654    Pix  1 69
 -425  -341  -251  -150   -40  -124   206   484   601   653    Pix  1 70
 -405  -325  -230  -130   -22  -108   223   493   602   654    Pix  1 71
 -424  -340  -245  -154   -43  -124   202   477   598   658    Pix  1 72
 -418  -334  -234  -135   -24  -112   224   493   603   661    Pix  1 73
 -421  -341  -252  -157   -45  -123   203   474   596   659    Pix  1 74
 -414  -329  -237  -132   -22  -112   225   497   605   663    Pix  1 75
 -424  -345  -252  -158   -55  -135   191   472   599   657    Pix  1 76
 -415  -328  -226  -126   -11   -99   242   500   606   659    Pix  1 77
 -424  -341  -256  -151   -45  -128   202   477   598   662    Pix  1 78
 -416  -360  -286  -216  -130  -198    65   319   496   660    Pix  1 79
 -384  -303  -208  -111     1   -84   263   518   616   663    Pix  2  0
 -378  -299  -203   -95    13   -74   278   529   621   662    Pix  2  1
 -398  -316  -222  -118    -2   -88   260   516   614   657    Pix  2  2
 -398  -320  -228  -122   -11   -98   256   516   619   668    Pix  2  3
 -372  -286  -180   -74    40   -47   307   547   626   660    Pix  2  4
 -390  -305  -208  -106    12   -78   273   526   614   661    Pix  2  5
 -408  -328  -226  -129   -12   -94   249   510   618   666    Pix  2  6
 -384  -296  -202   -92    24   -62   289   534   624   662    Pix  2  7
 -384  -299  -204   -97    16   -71   276   528   618   660    Pix  2  8
 -381  -295  -193   -87    34   -57   292   536   620   658    Pix  2  9
 -400  -329  -230  -140   -21  -113   234   500   605   653    Pix  2 10
 -408  -320  -225  -124    -4   -91   253   512   608   649    Pix  2 11
 -390  -305  -208  -108     3   -78   269   519   617   662    Pix  2 12
 -398  -316  -218  -119     0   -82   256   514   610   652    Pix  2 13
 -410  -317  -228  -130   -12   -98   242   502   602   652    Pix  2 14
 -411  -328  -237  -131   -12  -107   247   504   612   654    Pix  2 15
 -403  -320  -221  -123    -1   -92   255   512   608   650    Pix  2 16
 -398  -312  -221  -123    -2   -93   250   504   603   650    Pix  2 17
 -396  -312  -212  -114     3   -83   262   517   613   656    Pix  2 18
 -401  -315  -217  -116    -3   -86   260   514   606   652    Pix  2 19
 -398  -311  -214  -109     2   -82   265   513   608   648    Pix  2 20
 -414  -328  -229  -131   -18  -106   241   502   604   656    Pix  2 21
 -406  -314  -213  -109     8   -80   268   514   609   652    Pix  2 22
 -406  -319  -221  -124    -9   -90   254   508   605   650    Pix  2 23
 -405  -325  -230  -127   -16  -103   239   502   606   658    Pix  2 24
 -410  -321  -227  -128   -16  -100   238   498   605   654    Pix  2 25
 -404  -324  -223  -125   -12   -92   246   500   602   653    Pix  2 26
 -401  -319  -220  -126   -17   -98   238   500   604   654    Pix  2 27
 -416  -334  -234  -134   -24  -111   236   498   603   647    Pix  2 28
 -384  -290  -187   -87    31   -53   296   529   609   651    Pix  2 29
 -398  -314  -212  -106     0   -84   260   517   610   656    Pix  2 30
 -433  -356  -265  -168   -54  -139   204   474   593   650    Pix  2 31
 -410  -329  -231  -132   -22  -106   236   493   598   648    Pix  2 32
 -414  -328  -230  -127   -14  -100   244   498   603   654    Pix  2 33
 -397  -313  -209  -107    10   -77   271   515   606   653    Pix  2 34
 -414  -331  -231  -137   -20  -111   229   490   596   648    Pix  2 35
 -424  -340  -244  -147   -34  -120   222   487   601   654    Pix  2 36
 -426  -342  -248  -149   -34  -124   219   489   594   652    Pix  2 37
 -414  -330  -224  -120   -10   -94   249   499   601   650    Pix  2 38
 -400  -317  -218  -108     4   -87   265   510   611   654    Pix  2 39
 -404  -320  -219  -119    -7   -91   246   498   601   653    Pix  2 40
 -408  -327  -228  -130   -15  -101   237   494   597   648    Pix  2 41
 -414  -338  -240  -138   -30  -118   220   491   604   657    Pix  2 42
 -432  -351  -258  -159   -51  -134   203   476   594   653    Pix  2 43
 -412  -334  -242  -148   -38  -115   216   476   594   648    Pix  2 44
 -398  -309  -211  -103    10   -76   272   516   604   652    Pix  2 45
 -429  -343  -244  -144   -30  -116   225   488   594   647    Pix  2 46
 -404  -319  -218  -122    -6   -93   252   498   600   645    Pix  2 47
 -417  -331  -238  -141   -31  -116   229   488   599   655    Pix  2 48
 -428  -344  -246  -145   -32  -122   221   488   598   650    Pix  2 49
 -428  -346  -255  -149   -41  -121   222   481   594   644    Pix  2 50
 -415  -329  -236  -131   -20  -102   236   493   599   650    Pix  2 51
 -414  -330  -237  -134   -26  -112   226   483   589   647    Pix  2 52
 -440  -362  -261  -162   -53  -137   196   464   582   642    Pix  2 53
 -415  -330  -231  -129   -19  -105   238   494   596   650    Pix  2 54
 -416  -336  -238  -142   -32  -119   218   481   591   650    Pix  2 55
 -435  -357  -261  -166   -56  -142   199   472   590   646    Pix  2 56
 -448  -374  -287  -198   -92  -170   150   428   574   647    Pix  2 57
 -432  -351  -262  -170   -61  -142   180   455   582   645    Pix  2 58
 -425  -345  -245  -148   -38  -122   218   478   590   646    Pix  2 59
 -426  -344  -247  -144   -33  -118   224   491   598   650    Pix  2 60
 -406  -318  -219  -124   -13   -94   236   491   599   653    Pix  2 61
 -429  -347  -260  -158   -51  -138   203   468   587   645    Pix  2 62
 -414  -335  -239  -140   -24  -112   230   486   596   649    Pix  2 63
 -422  -336  -241  -137   -28  -109   227   485   593   650    Pix  2 64
 -410  -332  -235  -131   -15  -104   240   489   593   647    Pix  2 65
 -434  -354  -255  -156   -44  -131   204   476   593   653    Pix  2 66
 -423  -336  -242  -140   -24  -112   231   491   599   653    Pix  2 67
 -426  -344  -248  -145   -39  -120   220   479   591   646    Pix  2 68
 -442  -361  -266  -176   -66  -148   180   454   580   652    Pix  2 69
 -418  -334  -237  -132   -18  -108   231   490   598   649    Pix  2 70
 -418  -336  -236  -141   -30  -112   217   482   592   646    Pix  2 71
 -422  -340  -253  -148   -37  -124   220   484   594   656    Pix  2 72
 -460  -382  -300  -211  -104  -184   132   416   564   651    Pix  2 73
 -416  -332  -236  -142   -30  -115   218   484   587   650    Pix  2 74
 -426  -347  -254  -149   -43  -122   212   474   592   652    Pix  2 75
 -419  -336  -240  -139   -28  -112   224   483   592   652    Pix  2 76
 -424  -339  -243  -142   -31  -123   210   472   589   646    Pix  2 77
 -431  -349  -250  -154   -42  -123   210   479   596   654    Pix  2 78
 -450  -394  -327  -254  -168  -236    25   273   476   647    Pix  2 79
 -395  -314  -219  -121    -3   -95   250   510   614   660    Pix  3  0
 -394  -312  -214  -116     5   -82   265   528   619   658    Pix  3  1
 -392  -307  -210  -103     5   -78   271   528   620   658    Pix  3  2
 -394  -308  -210  -106     8   -82   276   531   622   660    Pix  3  3
 -395  -306  -207   -96    23   -70   288   538   622   658    Pix  3  4
 -402  -318  -221  -120    -4   -95   264   520   619   658    Pix  3  5
 -402  -313  -213  -108     9   -78   281   534   623   664    Pix  3  6
 -388  -296  -200   -89    24   -61   288   539   620   662    Pix  3  7
 -406  -323  -233  -132   -19  -100   243   513   616   661    Pix  3  8
 -420  -334  -240  -140   -27  -112   235   505   611   652    Pix  3  9
 -426  -342  -251  -143   -29  -116   240   502   606   650    Pix  3 10
 -401  -316  -214  -104    16   -75   282   530   616   652    Pix  3 11
 -425  -336  -232  -133   -11  -106   248   515   613   652    Pix  3 12
 -398  -314  -216  -106     9   -80   275   528   617   654    Pix  3 13
 -400  -316  -222  -117    -4   -89   264   519   612   655    Pix  3 14
 -404  -319  -215  -113    -2   -87   273   522   614   652    Pix  3 15
 -408  -321  -216  -118    -1   -89   271   525   613   648    Pix  3 16
 -394  -302  -205   -90    23   -66   293   532   620   652    Pix  3 17
 -408  -325  -224  -124    -4   -94   257   514   612   656    Pix  3 18
 -417  -335  -239  -140   -31  -115   221   498   604   654    Pix  3 19
 -382  -290  -194   -87    25   -61   292   530   619   654    Pix  3 20
 -431  -348  -255  -158   -41  -127   219   499   605   652    Pix  3 21
 -391  -298  -197   -92    30   -61   300   536   621   653    Pix  3 22
 -411  -324  -230  -125   -10   -98   255   518   611   652    Pix  3 23
 -410  -326  -226  -126    -6   -98   249   513   614   654    Pix  3 24
 -413  -330  -232  -130   -16  -103   248   512   610   653    Pix  3 25
 -387  -296  -193   -85    34   -52   308   545   625   654    Pix  3 26
 -413  -327  -223  -123    -3   -92   260   516   613   652    Pix  3 27
 -389  -298  -194   -88    28   -57   297   535   619   651    Pix  3 28
 -395  -298  -198   -84    31   -60   289   538   619   650    Pix  3 29
 -422  -332  -233  -132   -10  -102   249   513   612   654    Pix  3 30
 -423  -339  -242  -149   -36  -120   226   495   605   649    Pix  3 31
 -420  -336  -243  -146   -37  -116   213   486   604   648    Pix  3 32
 -423  -341  -247  -143   -34  -120   221   496   606   650    Pix  3 33
 -393  -305  -201   -92    19   -65   281   526   614   648    Pix  3 34
 -406  -318  -219  -116     2   -90   272   521   609   645    Pix  3 35
 -402  -320  -220  -120    -4   -93   258   522   615   650    Pix  3 36
 -407  -318  -224  -117     0   -87   263   518   614   653    Pix  3 37
 -424  -334  -235  -136   -18  -110   246   510   610   649    Pix  3 38
 -415  -332  -237  -137   -23  -108   235   504   608   652    Pix  3 39
 -414  -330  -236  -138   -25  -111   230   496   604   652    Pix  3 40
 -438  -359  -265  -163   -58  -137   201   476   597   646    Pix  3 41
 -418  -330  -229  -133   -16  -102   240   503   610   655    Pix  3 42
 -400  -315  -220  -114     0   -82   262   517   615   654    Pix  3 43
 -414  -328  -229  -133   -17  -106   240   502   612   653    Pix  3 44
 -400  -313  -207  -106     8   -77   280   524   614   648    Pix  3 45
 -434  -353  -255  -162   -56  -128   212   484   594   647    Pix  3 46
 -410  -326  -226  -124   -18  -102   244   500   603   648    Pix  3 47
 -403  -321  -226  -122   -15  -102   242   506   607   654    Pix  3 48
 -437  -355  -265  -170   -64  -144   194   475   599   648    Pix  3 49
 -448  -367  -274  -177   -63  -144   198   477   597   646    Pix  3 50
 -432  -347  -252  -153   -42  -127   210   480   599   646    Pix  3 51
 -427  -341  -244  -146   -30  -117   232   498   601   647    Pix  3 52
 -404  -315  -221  -118    -5   -88   251   510   606   647    Pix  3 53
 -419  -330  -238  -131   -12  -100   246   505   607   650    Pix  3 54
 -418  -337  -241  -142   -27  -116   226   493   605   647    Pix  3 55
 -439  -358  -267  -169   -55  -144   204   476   596   646    Pix  3 56
 -416  -332  -234  -133   -26  -109   230   497   605   650    Pix  3 57
 -421  -338  -247  -140   -31  -118   224   491   600   646    Pix  3 58
 -430  -346  -249  -141   -26  -114   236   503   600   645    Pix  3 59
 -422  -336  -241  -140   -24  -110   230   496   604   650    Pix  3 60
 -456  -372  -288  -189   -77  -159   170   455   586   648    Pix  3 61
 -443  -357  -261  -164   -55  -137   202   474   596   650    Pix  3 62
 -426  -334  -233  -132   -22  -102   238   501   606   648    Pix  3 63
 -421  -337  -238  -136   -17  -104   237   504   606   648    Pix  3 64
 -435  -352  -258  -158   -48  -127   213   482   598   645    Pix  3 65
 -444  -364  -275  -172   -68  -141   195   471   595   648    Pix  3 66
 -428  -349  -252  -151   -40  -121   218   486   598   652    Pix  3 67
 -424  -343  -250  -152   -37  -123   212   484   595   652    Pix  3 68
 -438  -354  -262  -156   -46  -128   203   476   591   651    Pix  3 69
 -428  -346  -245  -147   -42  -121   214   480   592   649    Pix  3 70
 -452  -371  -282  -182   -70  -157   176   457   583   649    Pix  3 71
 -426  -343  -241  -147   -33  -119   217   486   596   653    Pix  3 72
 -438  -352  -260  -163   -45  -136   202   475   589   652    Pix  3 73
 -437  -356  -265  -168   -58  -141   190   468   584   652    Pix  3 74
 -437  -355  -262  -160   -51  -135   205   478   594   650    Pix  3 75
 -430  -346  -244  -140   -27  -109   232   494   599   652    Pix  3 76
 -436  -349  -253  -152   -42  -122   214   482   595   650    Pix  3 77
 -425  -340  -241  -151   -36  -118   218   485   597   654    Pix  3 78
 -454  -391  -318  -246  -156  -220    51   312   497   649    Pix  3 79
 -342  -257  -163   -59    52   -36   309   553   647   692    Pix  4  0
 -346  -260  -159   -53    65   -20   329   571   654   690    Pix  4  1
 -357  -272  -175   -65    45   -41   305   555   648   688    Pix  4  2
 -352  -265  -167   -62    62   -30   329   566   653   690    Pix  4  3
 -358  -274  -173   -68    37   -45   296   556   646   688    Pix  4  4
 -314  -218  -112    -2   122    22   380   586   658   690    Pix  4  5
 -370  -286  -188   -88    24   -59   286   548   647   695    Pix  4  6
 -341  -243  -142   -38    81    -5   340   574   655   694    Pix  4  7
 -361  -272  -172   -68    47   -34   311   558   647   684    Pix  4  8
 -352  -260  -161   -50    67   -22   326   564   647   686    Pix  4  9
 -358  -275  -172   -71    50   -34   312   555   643   682    Pix  4 10
 -374  -287  -182   -79    38   -52   296   548   638   679    Pix  4 11
 -346  -256  -144   -38    87   -11   340   576   650   688    Pix  4 12
 -368  -286  -180   -77    37   -50   294   547   640   682    Pix  4 13
 -364  -276  -168   -67    48   -38   308   556   645   682    Pix  4 14
 -365  -277  -170   -66    49   -42   312   559   644   684    Pix  4 15
 -383  -296  -196   -95    19   -67   280   540   635   679    Pix  4 16
 -364  -278  -174   -64    44   -40   310   552   636   676    Pix  4 17
 -355  -263  -158   -47    68   -15   335   566   648   684    Pix  4 18
 -360  -274  -176   -64    50   -40   316   554   641   682    Pix  4 19
 -371  -291  -189   -86    27   -57   288   536   636   681    Pix  4 20
 -363  -279  -172   -69    46   -41   310   554   643   684    Pix  4 21
 -359  -269  -162   -60    54   -31   314   553   642   684    Pix  4 22
 -350  -264  -158   -48    67   -21   332   564   642   680    Pix  4 23
 -347  -258  -148   -41    68   -15   345   567   649   685    Pix  4 24
 -366  -285  -178   -78    42   -52   304   545   638   681    Pix  4 25
 -368  -280  -178   -70    49   -43   312   550   640   683    Pix  4 26
 -356  -266  -154   -50    72   -19   335   564   646   685    Pix  4 27
 -383  -299  -190   -94    20   -67   285   533   631   680    Pix  4 28
 -374  -294  -187   -84    22   -64   278   530   629   679    Pix  4 29
 -374  -289  -185   -78    35   -50   294   544   639   683    Pix  4 30
 -374  -288  -184   -77    34   -58   290   538   635   682    Pix  4 31
 -379  -292  -192   -90    18   -63   276   530   630   681    Pix  4 32
 -365  -280  -180   -72    43   -46   307   550   641   684    Pix  4 33
 -387  -303  -204  -106     7   -76   268   525   628   678    Pix  4 34
 -383  -295  -196   -88    26   -58   287   536   628   676    Pix  4 35
 -382  -304  -201   -98    12   -76   272   528   631   680    Pix  4 36
 -371  -286  -177   -73    32   -49   297   539   632   684    Pix  4 37
 -368  -280  -177   -68    41   -44   299   542   636   680    Pix  4 38
 -370  -281  -182   -82    26   -58   285   534   634   684    Pix  4 39
 -394  -306  -212  -107     0   -82   259   518   624   677    Pix  4 40
 -367  -275  -179   -64    42   -43   308   547   636   678    Pix  4 41
 -384  -303  -206  -108     2   -80   261   518   630   688    Pix  4 42
 -365  -278  -175   -66    50   -39   317   551   641   684    Pix  4 43
 -363  -270  -170   -71    47   -44   307   545   636   681    Pix  4 44
 -371  -284  -181   -73    37   -44   304   546   636   680    Pix  4 45
 -370  -280  -175   -68    51   -38   312   548   632   678    Pix  4 46
 -374  -286  -190   -87    30   -58   288   534   631   675    Pix  4 47
 -381  -292  -190   -80    35   -51   298   543   638   681    Pix  4 48
 -391  -306  -210  -106     0   -88   253   512   622   676    Pix  4 49
 -368  -285  -186   -85    28   -61   281   526   625   673    Pix  4 50
 -370  -286  -182   -82    33   -57   289   538   633   679    Pix  4 51
 -382  -297  -191   -90    28   -64   294   539   630   676    Pix  4 52
 -386  -304  -211  -114    -4   -83   245   508   616   671    Pix  4 53
 -370  -282  -180   -77    37   -48   300   542   635   683    Pix  4 54
 -388  -304  -208  -102     7   -81   263   519   625   678    Pix  4 55
 -379  -296  -197   -97    12   -70   267   514   620   675    Pix  4 56
 -390  -306  -214  -108     1   -86   256   518   624   677    Pix  4 57
 -386  -300  -199  -100    12   -72   271   524   625   676    Pix  4 58
 -369  -284  -179   -78    32   -59   284   530   626   674    Pix  4 59
 -370  -283  -186   -82    40   -51   300   544   638   683    Pix  4 60
 -391  -303  -212  -112    -7   -87   249   513   622   677    Pix  4 61
 -381  -298  -201  -103     7   -77   256   517   620   673    Pix  4 62
 -391  -308  -205  -103     2   -78   261   518   624   680    Pix  4 63
 -371  -287  -188   -86    26   -60   281   531   627   680    Pix  4 64
 -395  -312  -213  -118    -9   -90   243   510   617   674    Pix  4 65
 -390  -307  -212  -106    10   -82   266   523   626   680    Pix  4 66
 -364  -279  -183   -81    32   -49   287   535   633   684    Pix  4 67
 -399  -324  -231  -125   -17  -102   226   495   615   674    Pix  4 68
 -385  -302  -205  -107     7   -79   265   523   624   681    Pix  4 69
 -378  -292  -196   -92    24   -61   275   529   630   678    Pix  4 70
 -372  -290  -189   -87    37   -56   290   536   629   675    Pix  4 71
 -402  -323  -225  -130   -20  -102   232   501   621   682    Pix  4 72
 -397  -316  -219  -120   -12   -94   247   510   621   679    Pix  4 73
 -384  -306  -210  -116     0   -81   252   507   619   677    Pix  4 74
 -398  -316  -219  -124   -16  -100   237   502   621   682    Pix  4 75
 -412  -330  -238  -141   -38  -118   216   490   613   678    Pix  4 76
 -398  -317  -218  -121   -18   -96   233   496   610   677    Pix  4 77
 -406  -328  -236  -134   -35  -112   219   490   616   682    Pix  4 78
 -397  -332  -262  -190  -100  -172   109   360   530   680    Pix  4 79
 -360  -274  -177   -78    39   -49   306   556   649   690    Pix  5  0
