Mode 1
32  53   0   0   0   0   0   0   0   0   0   0   0   2   0   2   6  13  11  13  25  23  38  36  42  45  47  49  50  50  50  50  50  50 
32  54   0   0   0   0   0   0   0   0   1   0   0   0   3   6  14  14  17  31  20  33  40  41  49  47  49  49  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   0   0   0   1   0   4   3   6  14  13  23  25  37  42  44  49  48  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   0   0   1   3   3   3  12  11  21  29  32  38  42  49  50  49  50  50  50  50  50  50  50  50 
32  58   0   0   0   0   0   0   0   0   0   0   1   1   1   2   4   7  19  27  31  40  43  46  49  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   0   0   2   1   4   3   5  12  17  17  38  32  42  50  50  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   1   2   2   3   6   7  14  12  30  35  41  41  43  48  50  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   0   0   1   2   1   3   5   4  18  21  35  41  49  49  48  50  50  50  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   0   0   0   0   0   1   0   3   5   2   5   7  13  25  23  32  42  49  46  50  50  50  50  50  50  50 
32  61   0   0   0   0   0   0   0   1   0   2   3   1   7  14  14  22  24  29  37  43  48  49  49  50  49  50  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   2   4   3   8  15  16  27  19  29  34  43  43  43  50  49  50  50  50  50  50  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   0   0   0   2   2   1   7   9  11  16  18  30  34  37  41  46  48  50  50  50  50  50  50  50  50  50 
32  56   0   0   0   0   0   0   0   0   1   1   1   1   4  11   5  20  19  23  33  34  40  45  47  50  50  50  50  50  50  50  50  50 
32  58   0   0   0   0   0   0   0   0   0   0   0   2   5  10   6   6  15  31  35  33  40  45  48  49  49  48  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   1   1   2   1   9   5   6  13  18  19  29  39  42  47  49  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   1   2   1   6   9   8  13  14  26  36  43  41  47  50  49  50  50  50  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   0   1   5   1   1   5   9  10  12  22  36  40  41  47  49  49  49  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   0   0   2   6   6   6   9  18  32  34  33  44  45  49  50  50  50  50  50  50  50  50  50  50 
32  61   0   0   0   0   0   0   0   2   2   5   8   6  12  16  18  32  35  44  44  49  50  49  50  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   1   1   1   1   7   9   7  18  27  29  39  41  45  48  49  49  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   1   3   4   6   4   7  16  22  20  31  37  45  50  50  50  50  50  50  50  50  50  50  50  50  50  50 
32  61   0   0   0   0   1   0   0   2   3   2   6   7  12  21  28  25  40  34  45  50  50  49  49  50  50  50  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   0   0   0   1   1   1   4   7  10   9  20  20  27  32  38  46  44  48  50  50  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   1   1   2   2   4   2  10  14  15  20  25  38  46  48  48  48  50  50  50  50  50  50  50  50  50  50 
32  60   0   0   0   0   0   0   0   1   1   0   4   7   5  11  11  26  33  39  44  45  47  50  50  50  50  50  50  50  50  50  50  50 
32  61   0   0   0   0   0   0   0   0   1   3   2   3   2  11  13  20  27  33  42  48  48  50  50  49  50  50  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   0   1   1   0   4   2   1   7  15  13  13  22  27  29  44  41  46  50  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   0   2   0   4   7  12  21  15  27  34  46  45  48  50  50  50  50  50  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   0   0   1   0   1   0   3   9  10  16  21  26  38  46  45  49  48  50  50  50  50  50  50  50  50  50 
32  64   0   0   0   0   0   0   0   0   1   0   0   1   4   6   9  15  26  31  38  44  48  48  50  49  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   1   1   2   2   4  11  17  10  27  22  30  43  47  46  49  49  50  50  50  50  50  50  50  50  50  50 
32  61   0   0   0   0   0   0   0   1   0   2   1   4   3   7  14  11  28  29  33  44  49  48  50  50  50  50  50  50  50  50  50  50 
32  60   0   0   0   0   0   0   0   0   0   1   0   1   2   9   8  14  20  26  28  39  46  47  46  50  49  50  50  50  50  50  50  50 
32  64   0   0   0   0   0   0   0   0   1   1   4   4  14  11  20  26  36  42  48  49  47  48  49  50  50  50  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   0   0   0   0   2   3   4   5  16  16  20  29  42  40  48  50  48  50  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   2   3   3   4   8  12  16  25  26  43  43  46  48  50  50  50  50  50  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   0   0   1   6   5   4   2  12  10  14  23  26  36  48  48  49  47  50  50  49  50  50  50  50  50  50 
32  60   0   0   0   0   0   0   0   0   0   1   3   3   2   7  13  20  19  31  35  40  48  49  50  50  49  50  50  50  50  50  50  50 
32  61   0   0   0   0   0   0   0   1   1   2   1   1   8  19  23  18  34  40  40  49  47  49  50  50  50  50  50  50  50  50  50  50 
32  66   0   0   0   0   0   0   0   0   1   1   0   2   6   8  14  29  30  37  40  43  50  48  49  49  50  50  50  50  50  50  50  50 
32  60   0   0   0   0   0   0   0   0   0   1   0   0   1   0   4   4   6   8  15  25  38  39  42  48  49  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   1   1   1   2   6  13  13  17  21  36  40  49  48  48  50  50  50  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   0   2   0   0   3   6   6   6  14  23  30  34  42  44  48  49  50  50  50  50  50  50  50  50 
32  66   0   0   0   0   0   0   0   0   1   0   4   4   4   7  18  34  28  37  47  47  50  49  49  49  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   0   1   2   1   4  13   6  17  21  42  44  44  46  48  50  49  49  50  50  50  50  50  50  50 
32  64   0   0   0   0   0   0   0   0   1   0   1   1   3   5  10  11  22  31  37  41  48  47  48  50  50  50  50  50  50  50  50  50 
32  64   0   0   0   0   0   0   0   0   0   1   1   2   3   3  12  10  25  32  33  32  43  46  47  50  47  49  50  50  50  50  50  50 
32  61   0   0   0   0   0   0   0   0   0   0   2   1   2   1   8  19  18  20  28  41  41  48  47  49  50  48  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   0   1   1   0   0   5   8  11  13  25  26  38  38  48  47  47  50  49  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   0   0   1   6   1   2   6   8  10  24  25  34  41  45  50  49  49  49  50  50  50  50  50  50  50  50 
32  64   0   0   0   0   0   1   1   0   0   0   2   2   3  12  13  24  35  40  38  45  47  49  50  50  49  50  50  50  50  50  50  50 
32  62   0   0   0   1   0   0   0   0   1   1   5   3  11  19  16  24  35  42  43  48  49  50  50  50  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   0   1   0   0   4   1  10  11  17  25  40  42  45  47  48  48  50  49  50  50  50  50  50  50 
32  64   0   0   0   0   0   0   1   0   0   1   1   7   4  11  14  25  33  37  46  47  47  46  50  50  49  50  50  50  50  50  50  50 
32  60   0   0   0   0   0   0   0   0   1   0   2   4   2   3   9  12  21  22  30  42  46  46  47  50  49  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   0   0   0   0   0   0   4   2   2  12  16  13  26  36  40  44  47  47  50  50  50  50  50  50  50  50  50 
32  64   0   0   0   0   0   0   0   0   1   0   2   4   3   8  12  13  27  35  42  45  43  46  50  50  50  48  50  50  50  50  50  50 
32  62   0   0   0   0   0   0   1   1   2   1   2   6  12  15  20  30  37  36  46  46  49  49  49  50  50  50  50  50  50  50  50  50 
32  63   0   0   0   0   0   1   0   0   1   0   0   1   3   9  14  13  27  31  35  46  45  48  49  50  50  50  50  49  50  50  50  50 
32  61   0   0   0   0   0   0   0   1   1   3   7   2   6  12  15  22  21  29  41  45  49  49  50  49  50  50  50  50  50  50  50  50 
32  57   0   0   0   0   0   0   0   0   0   1   1   1   1   8   8  11   8  14  19  36  34  40  45  50  49  49  49  50  50  50  50  50 
32  60   0   0   1   0   0   0   0   0   2   4   4   7   7  13  13  27  26  35  41  45  49  49  50  50  50  50  50  50  50  50  50  50 
32  59   0   0   0   0   0   0   0   0   0   0   1   1   4   8   4  14  20  24  28  36  37  43  50  50  50  50  50  50  50  50  50  50 
