 0   Pix  0  0
 3   Pix  0  1
 1   Pix  0  2
 5   Pix  0  3
 5   Pix  0  4
 6   Pix  0  5
 4   Pix  0  6
 7   Pix  0  7
 6   Pix  0  8
 5   Pix  0  9
 2   Pix  0 10
 4   Pix  0 11
 6   Pix  0 12
 7   Pix  0 13
 3   Pix  0 14
 4   Pix  0 15
 5   Pix  0 16
 4   Pix  0 17
 5   Pix  0 18
 6   Pix  0 19
 5   Pix  0 20
 3   Pix  0 21
 5   Pix  0 22
 3   Pix  0 23
 4   Pix  0 24
 5   Pix  0 25
 4   Pix  0 26
 7   Pix  0 27
 7   Pix  0 28
 8   Pix  0 29
 6   Pix  0 30
 5   Pix  0 31
 5   Pix  0 32
 8   Pix  0 33
 7   Pix  0 34
 5   Pix  0 35
 3   Pix  0 36
 5   Pix  0 37
 6   Pix  0 38
 7   Pix  0 39
 6   Pix  0 40
 7   Pix  0 41
 7   Pix  0 42
 6   Pix  0 43
 7   Pix  0 44
 6   Pix  0 45
 8   Pix  0 46
 8   Pix  0 47
 7   Pix  0 48
 4   Pix  0 49
 4   Pix  0 50
 5   Pix  0 51
 4   Pix  0 52
 6   Pix  0 53
 5   Pix  0 54
 7   Pix  0 55
 6   Pix  0 56
 4   Pix  0 57
 6   Pix  0 58
 6   Pix  0 59
 2   Pix  0 60
 4   Pix  0 61
 6   Pix  0 62
 7   Pix  0 63
 7   Pix  0 64
 8   Pix  0 65
 7   Pix  0 66
 6   Pix  0 67
 9   Pix  0 68
 7   Pix  0 69
 7   Pix  0 70
 5   Pix  0 71
 4   Pix  0 72
 5   Pix  0 73
 7   Pix  0 74
 5   Pix  0 75
 6   Pix  0 76
 5   Pix  0 77
 5   Pix  0 78
 0   Pix  0 79
 3   Pix  1  0
 7   Pix  1  1
 8   Pix  1  2
 7   Pix  1  3
 7   Pix  1  4
 8   Pix  1  5
 6   Pix  1  6
 7   Pix  1  7
 8   Pix  1  8
 7   Pix  1  9
 3   Pix  1 10
 7   Pix  1 11
 7   Pix  1 12
 8   Pix  1 13
 8   Pix  1 14
 7   Pix  1 15
 8   Pix  1 16
 7   Pix  1 17
 8   Pix  1 18
 7   Pix  1 19
 7   Pix  1 20
 7   Pix  1 21
 8   Pix  1 22
 6   Pix  1 23
 8   Pix  1 24
 8   Pix  1 25
 6   Pix  1 26
 7   Pix  1 27
 8   Pix  1 28
 5   Pix  1 29
 8   Pix  1 30
 8   Pix  1 31
 9   Pix  1 32
 6   Pix  1 33
 7   Pix  1 34
 8   Pix  1 35
 7   Pix  1 36
 8   Pix  1 37
 8   Pix  1 38
 9   Pix  1 39
 6   Pix  1 40
 7   Pix  1 41
 9   Pix  1 42
 7   Pix  1 43
 8   Pix  1 44
 9   Pix  1 45
10   Pix  1 46
 9   Pix  1 47
 9   Pix  1 48
 7   Pix  1 49
 9   Pix  1 50
 6   Pix  1 51
 8   Pix  1 52
 9   Pix  1 53
 8   Pix  1 54
 9   Pix  1 55
 9   Pix  1 56
 6   Pix  1 57
 7   Pix  1 58
10   Pix  1 59
 8   Pix  1 60
10   Pix  1 61
 7   Pix  1 62
 7   Pix  1 63
 8   Pix  1 64
 8   Pix  1 65
 9   Pix  1 66
 6   Pix  1 67
10   Pix  1 68
10   Pix  1 69
 6   Pix  1 70
 8   Pix  1 71
 9   Pix  1 72
 9   Pix  1 73
 8   Pix  1 74
11   Pix  1 75
 7   Pix  1 76
11   Pix  1 77
 9   Pix  1 78
 2   Pix  1 79
 2   Pix  2  0
 6   Pix  2  1
 3   Pix  2  2
 1   Pix  2  3
 5   Pix  2  4
 5   Pix  2  5
 6   Pix  2  6
 7   Pix  2  7
 7   Pix  2  8
 7   Pix  2  9
 5   Pix  2 10
 8   Pix  2 11
 7   Pix  2 12
 9   Pix  2 13
 8   Pix  2 14
 5   Pix  2 15
 7   Pix  2 16
 5   Pix  2 17
 7   Pix  2 18
 5   Pix  2 19
 8   Pix  2 20
 7   Pix  2 21
 8   Pix  2 22
 6   Pix  2 23
 6   Pix  2 24
 7   Pix  2 25
 9   Pix  2 26
 8   Pix  2 27
10   Pix  2 28
 8   Pix  2 29
 8   Pix  2 30
 6   Pix  2 31
 8   Pix  2 32
 7   Pix  2 33
 6   Pix  2 34
 7   Pix  2 35
 8   Pix  2 36
 8   Pix  2 37
 8   Pix  2 38
10   Pix  2 39
 8   Pix  2 40
 9   Pix  2 41
 7   Pix  2 42
 8   Pix  2 43
 7   Pix  2 44
 9   Pix  2 45
 8   Pix  2 46
 9   Pix  2 47
 7   Pix  2 48
 8   Pix  2 49
 9   Pix  2 50
 9   Pix  2 51
 8   Pix  2 52
 9   Pix  2 53
10   Pix  2 54
 8   Pix  2 55
 6   Pix  2 56
 6   Pix  2 57
 9   Pix  2 58
 6   Pix  2 59
 8   Pix  2 60
 8   Pix  2 61
 6   Pix  2 62
 9   Pix  2 63
 8   Pix  2 64
 9   Pix  2 65
 7   Pix  2 66
 8   Pix  2 67
 7   Pix  2 68
