Mode 1
32  25  11   6   4  10   3  11   9  13  13  12  17  17  19  17  18  23  18  22  23  19  22  29  27  33  34  32  37  38  40  34  38  43 
32  15  10   6   7   7   8  10  16  11  13  10   7  13  13  15  10  19  18  21  15  18  24  23  19  20  19  18  22  22  21  23  21  21 
32  18   3   7   4  11   6   4   3   6  10   6   4  11  10   6  12  13   8  10  11  15   6  12  17  17  12  14  15  16  15  16  25  22 
32   7   4   2   1   6   4   1   5   8   1  11   6   5  14   3  10  12  15  13   9  12  16  11  14  14  20  17  20  14  16  19  19  21 
32  29  13  18  11  17  24  19  21  21  21  19  25  18  17  20  21  24  21  31  25  30  25  28  32  23  28  26  32  26  30  29  30  35 
32  31  10  11  12  16  16  17  15  11  15  17  21  20  13  14  25  17  25  24  29  25  29  25  29  30  28  28  32  32  33  30  38  30 
16 239   4   0   0   1   1   3   2   1   1   2   4   2   2   3   2   2 
16 239   0   1   1   0   0   1   1   0   0   0   0   0   0   1   1   2 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   1   3   1   3   1   2   3   1   3   1   2   3   3   2   3 
32 188   4   3   4   1   2   3   2   3   1   2   3   4   6   3   5   1   4   1   2   2   2   4   4   8   2   3   3   0   1   3   1   2 
32  21   7  12   8   7  10  10   8   7  13  11  10  15  12  12  14  10  12  16  12  19  12  14  18  19  18  14  13  18  20  17  17  20 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32 178   4   5   8   5   4   3   4   7   5   4   7   6   4   4   6   4   6   6  11  10   7   7   6   5   0   3   7   5   6   2   6   4 
32  71   7  10   9  11   7  10  13  10   9  11   9   5   6  11   5   9   9  10  10  16   7  15  16   9   8   9  11  10  12  11  13   5 
32 151  13   7  13   8  10  10   5   7   9   7   9   7  10   4  12   8   5   5   7   6   8   7  10  11   9  11   8   8   8  10  10  11 
32 162   4   2   4   0   4   1   6   4   4   2   3   6   5   3   4   4   2   3   4   3   3   1   6   4   7   6   7   4   5   3   2   5 
16 239   1   1   2   1   3   4   0   3   0   1   1   3   1   2   1   3 
32 127   2   2   1   4   2   3   1   3   0   2   0   3   1   1   2   3   2   2   2   5   0   5   3   0   1   2   3   2   3   1   1   3 
16 239   1   8   7   2   4   8   3   1   4   5   3   9   5   5   4   4 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   0 
32  65   7   5   3   3   4   2   4   3   6   5   4   9   2   4   7   3   4   8   3   2   3   6   5   4   5   7   9   8   5   7   7   7 
32  24  12   8  14  17  11  14  13  15  12  18  19  14  20  21  23  23  21  21  20  22  21  20  23  24  24  27  25  22  25  25  19  29 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   2   1   0   0   2   0   0   0   2   1   0   0   0   1   2 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   1   0   0   0   1   0   0   0   0   0   0   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   4   3   2   0   2   0   0   1   2   0   1   1   3   0   0   0 
32   8   3   3   4   2   4   5   3   4   5  10   5  12   5  10  11   9   9  12  20  14  13  14  19  16  19  16  16  20  16  24  25  21 
16 239   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   3   5   4   0   1   3   4   3   5   0   2   1   3   3   1   4 
16 239   1   0   0   0   0   0   0   0   0   1   0   0   0   0   1   0 
32  44   8   5   8   8   7   8  10   4  15  13  10   7  12  10   9  10  14   9   6  10  12  10   9  10   6  12   7  13   6   7   9   6 
16 239   0   0   0   1   0   1   0   1   0   0   0   1   0   0   0   0 
16 239   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   3   3   0   1   2   1   4   2   1   2   2   4   2   2   2   2 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   0   0   0   1   1   0   0   1   1   0   2   0   1   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   2   0   4   2   1   1   1   0   0   2   2   1   0   1   0 
16 239   2   0   0   3   3   0   2   0   0   2   3   0   3   1   4   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   1   0   0   0   1   0   0   1   0   1   0   1   0   0   0 
16 239   4   4   0   3   4   4   3   3   3   1   3   4   0   3   5   3 
16 239   0   0   0   0   0   1   0   0   0   1   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   2   4   4   0   1   3   4   1   3   1   2   1   3   3   0 
32  11   1   3   4   8   7   2   5   8   5   9   9  15  14   9  12  13  16  15  10  15  15  22  18  22  18  21  24  29  27  27  26  28 
32   4   5   4   2   2   8   4   1   3  10   6   4   8  14  12  10  17  15  14  13  18  12  16  15  21  22  22  24  24  27  23  20  19 
16 239   3   3   2   5   1   5   2   1   4   2   0   2   4   5   1   1 
32  18   9  11  12  10  13   9   9  18   7   9  13  16  22  18  21  19  20  25  21  22  21  22  24  21  22  26  26  28  27  29  36  35 
32 101  13   9   9   3  10   8   8  12   8  16  13  11  16  14  13  12   8  11   9  13  13  15  13   9  11   7   9  10  15   9  11  14 
16 239   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  16  13   3   8  12  14  14  12  10  19  11  13  16  13  18  20  21  17  21  21  18  27  29  26  28  32  28  34  30  30  32  36  27 
16 239   0   4   1   0   0   0   0   1   3   1   1   1   0   1   2   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  24   5   6   4   5   5   3   3   5   7   6   6   5   3   7   8   2   8   2   5   5   5   4   6   5   5   3   5   9   4   6   8   1 
32  25   3   8  10   7   8   5  11   8  11  12  10  15  11  18  19  16  17  19  21  20  23  22  28  39  33  35  35  39  41  36  37  40 
16 239   3   3   1   3   1   0   2   3   1   0   4   1   2   2   2   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32   4   5   1   2   4   5   2   6   6   6   2   5   4   6   8   8   6   5   9   8   5   9   8  11  13  12   4  13  10  12   8  18  10 
32  18  13   8  16  18  12  12  18  18  19  26  11  20  21  20  17  20  19  18  20  25  23  23  30  23  26  27  27  27  20  28  28  29 
16 239   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0 
32 121   5   1   5   5   4   5   4   3   7   8   3   7   2   1   3   3   3   4   1   7   3   3   0   6   3   6   3   2   4   4   3   4 
16 239   4   7   5   4   4   7   7   2   3   5   5   4   6   5   6   5 
16 239   0   0   0   1   1   2   1   0   1   0   1   0   1   2   0   0 
32 172   1   7   5   5   3   8   5   5   4   5   1   5   4   5   5   3   6   2   3   1   2   3   8   3   1   3   7   5   2   2   1   3 
16 239   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0 
16 239   0   0   1   0   0   0   0   1   0   0   0   0   0   2   0   0 
16 239   0   0   0   1   0   0   1   0   0   1   1   1   1   0   0   1 
32  25  14  10  11  15  17  12   9  12  20  16  15  13  15  17  16  10  16  19  17  11  22  19  20  16  23  15  18  15  15  20  20  18 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32   7   4   2   2   5   5   5   3   4   2   6   7   8  10  10  10  11  14  12  12  12   8  15  12  16  14  10  16  19  15  16  17  13 
16 239   0   0   0   0   0   0   0   0   1   0   0   0   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  40   5   9   6   4   7   3   9   9   5   5   9   5   9   8   7   5   3  12   7   7  10   8  12  10  11   7  15   7   8   7   6   8 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   5   9   6   2   2   1   6   7   3   5   7   4   5   1   5   5 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   1   0   2   0   0   1   0   0   0   1   0   1   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   1   2   1   1   0   2   1   1   1   1   0   1   1   2   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   1   0   0   0   1   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0 
16 239   1   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   1   1   0   1   0   0   0 
32  24  13  16  19  12  14  13  16  11  13  12  16  15  16  15  12  12  10  13   9  14  21  13  16  16  20  15  12  15  18  14  17  11 
32  47   7   9   5   4   5   7   8  10   5   5   5   8   7  10   8   6   6   4   8   5   4   6   4   7   7   7   5   4   8   5   7   5 
32  26  10   8  21  20  15  17  10  19  21  22  29  24  26  25  23  21  25  22  33  39  27  36  35  40  39  42  41  41  40  33  41  47 
32  29   1   3   3   7   5   5   8   4  13  10   9  10  13  16  15  20  25  22  25  22  32  33  27  34  36  35  38  39  39  41  44  44 
16 239   5   8   6   2   3   8   8   7   7  12   5   2   6   5   3   6 
32  11   5   5   6   7   6   6   8   7  16  10  12  11  15  16  12  10  18  19  18  18  16  24  27  22  21  21  22  24  24  28  36  25 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  71   4   7   5   5   5   6   4   4   4  10   7   7   5   2   6   6   5   5   6   2   9   6   7  12   6  10   8   3   4   4   4   8 
32  14   5   7   6  12  11  13  15   9  14  12  14  20  14  21  15  15  14  16  20  16  26  21  28  20  26  21  28  29  22  29  28  31 
32   3   4   1   3   7   3   4   5   1   4   8   3   7   8  10   6   5   9  11  18  16  13  13  18  17  12  15  17  20  17  24  17  20 
32  16   7  10   9   4   7  11  13  12  14   8  10   8  10  10  11  16  14  18  11  16  10  11   4  20  12  18  12  13  14  14  13  16 
32  17   9   9   5   9  12   7   7   3   5  10   9  10  15   7  11  14  12   8  12   7   9   8   6  10  13  12  13  10  13  13  14  16 
16 239   0   0   0   0   1   0   2   1   1   1   0   1   2   0   0   1 
32  18   2   5   7   8   4   8   7   5   6   2   6   8  12   9  10  12  13  19  12  18  20  25  15  20  24  25  26  25  22  27  29  34 
16 239   0   0   4   1   1   1   0   0   1   2   3   3   0   0   2   0 
16 239   0   0   1   0   0   0   0   0   3   0   0   0   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   3   3   1   3   9   7   6   2   2   4   3   6   3   7   4   3 
32  19   4   7   6   5  10   6   7   7   5  11   6  14  12   8  13  14  15  16  14  23  15  19  21  16  24  21  21  21  21  27  29  29 
32  19   6  11   8  13  13   9  15  16  14  12  16  21  13  15  22  21  21  26  27  24  25  22  18  23  26  29  29  22  27  30  26  31 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  28   9   7  11   6   8  10  14   8   8  12  15  10  14  18  21  14  21  22  20  20  26  33  23  21  27  33  28  29  31  31  42  38 
32  43   9  13  18  15  14  11  14  13  15  15   8  13  11   9  14  16  16  17  11   7  16  13  13  13  13  10   7  10  15  14   8  16 
16 239   0   0   1   0   0   1   0   0   0   0   1   1   0   0   0   0 
32   8   5   4   2   1   3   6   6   6  11   9   8  10  10  11   9  14  16  11  13  11  10  14  15  17   8  13  14  10  19  15  23  14 
16 239   1   0   0   0   0   0   0   0   1   1   1   1   1   0   1   0 
16 239   1   0   0   0   0   1   1   0   0   0   1   0   0   1   0   1 
16 239   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0 
16 239   2   0   1   0   0   3   1   0   0   0   0   1   0   2   0   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   4   4   1   2   6   2   1   3   1   3   1   3   5   3   6   3 
32  44  14  16  15  14  11  16  18  14  12  14  16  17  11  15  14  13  20  13  17  13  20  17  11   8  16  22  19  18   9  12  10  13 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   6   4   2   1   1   3   3   4   0   3   1   0   2   0   2   2 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  53  17  19  14  13  13  20  19  18  12  24  17  16  11  21  19  15  17  21  19  17  22  11  18  18  21  22  16  18  24  17  14  24 
32  11   4   4   2   7   8  13   9   7  13  13   9  13  12  13  13  17  14  17  13  20  14  21  15  22  24  22  25  23  24  21  17  24 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   2   1   1   0   0   0   0   0   1   0   2 
16 239   1   0   0   1   0   0   1   1   0   0   0   0   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   1   1   2   0   0   1   1   0   0   2   1   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  77   6   6   7   8   7   6  11   6   9   5   6   9   7   6   5   4   6   8  12  11   4   9  14  10   9   3   8   5   7   8   6   7 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   1   1   0   1   1   1   0   0   1   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0 
16 239   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  46   9  12  10   5   8   6   9   3  12  16   9   6  15  14  12  11   7   7  11   7   8  13   8  11  11  12   8  13   9  10   9   8 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   1   0   1   0   0   0   0   0   0   2   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   5   2   3   3   4   7   3   5   3   5   3   6   1   1   3   7 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   2   1   0   0   1   2   1   0   2   1   1   0   0   0 
32  21   3   3   1   6   9   7   5   8   7  14   8  10  15  11  13  13  13  13  21  22  17  25  19  20  25  26  35  30  29  30  33  34 
16 239   2   2   0   1   0   0   0   2   0   1   0   0   0   1   0   0 
32  17   0   2   2   3   2   0   3   3   5   4   7   6   8   6   9   8   7   8  15   6  10  14  11  19  12  18  18  15  23  22  22  21 
16 239   0   0   0   0   1   0   1   0   0   0   0   0   0   0   0   0 
32  23  11   8   9  13   7   7  10   5   7  12   6   6   9  12   8  10  11   9  15  11  12   6  10  11  12   8  17  11   5  12  11   9 
32  23   9  10  15  12  11   9  17  12  18  17  20  22  22  20  31  21  29  22  24  24  29  32  30  28  35  33  38  42  39  41  42  38 
16 239   0   0   0   1   0   0   1   0   1   0   0   0   0   0   0   0 
32  21   5   4   3  10  11   7  14  19  16  18  15  11  19  19  24  22  16  19  26  21  21  26  22  31  29  35  27  34  35  37  28  39 
32  24  14  11  19  12  17  19  13  19  14  18  18  23  18  22  26  19  25  24  20  25  27  27  29  30  31  28  34  37  30  30  32  25 
32  18   9   6   4  13   5  11   8  15  15  11  10   7  14   8  12   7  12  10  11  10   9  12   9   8  13  14   9  18  13  11  13  13 
16 239   0   1   0   0   0   0   1   0   1   0   0   3   0   1   1   0 
16 239   1   0   0   0   0   1   0   1   0   0   1   0   1   0   0   0 
32   7   5   5   1   7   5  10   9   7   8   3  12  10  12  13  13  10  11  19  14  11  14  15  17  15  22  17  16  20  22  18  19  26 
16 239   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   2 
16 239   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1 
32   7   2   3   4   8   7   4   4   8   8   9  10   9  12  11  10  15   8   5   8  13  18   9  13  19  19  15  20  23  20  16  24  19 
32  21   9   6  12   9   7  11   8   2  12   9  11   8  13  16  14  15  19  24  22  27  21  26  25  20  23  29  32  35  34  34  38  35 
16 239   0   0   1   0   0   0   1   1   0   0   0   1   0   0   1   2 
16 239   0   0   0   0   0   1   1   3   0   0   0   0   0   0   0   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  31   9   4   7   8   9   2  11  12   8   8  13  18   9  21  19  25  30  31  29  31  26  37  34  37  37  39  42  43  46  46  47  50 
32  64  12   7   7   6   8   6   7   4  10   8   5  10   9   8  12   6   6   4   6  15   5   5   9   8  11   6   5   7  12   5  10   5 
16 239   0   1   5   2   2   0   1   4   3   0   2   1   1   2   1   0 
16 239   2   1   2   3   2   1   0   0   1   1   2   2   0   2   0   2 
16 239   0   0   0   0   0   0   0   0   1   0   1   1   0   0   1   0 
16 239   4   6   4   5   8   5   9   0   4   6   2   1   5   6   6   7 
32  23   5   0   3   2   3   3   5   7   9  12   7  10   8   7   9   8   9  13  11  13  14  11  19  14  20  17  24  25  28  20  29  21 
16 239   0   2   0   1   1   1   2   0   3   2   1   0   2   0   4   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   5   1   2   2   2   4   1   3   0   4   4   2   1   3   3 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   3   0   0   1   0   0   0   0   0   0   0   0   0   0 
32  44  10  10   7   4   3   8  11  13   5  10   9   9  11   8   8  10   7   8   9   7   8   9   8   7  11   9   5   8   4   6   9   8 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  12   2   3   5   4   6   6   5   7  16   7  15  10  11  15   9  15  14  12  22  23  24  22  25  21  24  16  22  27  17  26  32  26 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   0   2   0   0   1   1   0   3   1   1   2   0   2   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   1   0   0   0   1   0   0   0   0   1   1   1   2   1   0   2 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   3   0   1   0   0   0   0   0   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
32  92   8   9   5   5  12   7   5   8   5   7  10  10   6   6  13   7  10   2   9   8   9   7   4   7  11   8   7   5  12   5   2   7 
32  83   8  13  14   8   5   9  12  13  12  11  12  13   7  13   7   9   9   8  12  10   9   4  11  15   9   5   7  14   8  12  12   6 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   2   1   3   4   3   1   2   5   4   6   3   1   1   3   2   1 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   8   4   5   3   4   2   3   4   5   5   3   7   4   1   5   2 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
16 239   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
