Mode 1
32 111   2   5  10  10  11  14  12  13  14  18  15  13  16  20  25  24  24  29  29  39  34  30  33  40  38  40  39  42  44  44  43  44 
32  97   0   0   1   2   3   1   1   4   2   2   5   9   3  10  10  16  24  25  25  28  28  30  31  38  37  35  41  40  47  45  47  48 
32 121   2   3   2   0   6   9   6   5   6   8  10  13  15  13  14  19  16  24  22  25  30  24  32  32  29  44  42  44  40  44  43  44 
32 116  11  12  15  13  12  15  17  23  21  22  25  24  23  27  28  34  34  34  41  37  43  44  42  44  43  45  42  48  48  47  49  48 
32  98   1   2   1   2   2   3   6   0   6   5   7   9  11  11  20  18  20  21  28  31  37  30  38  36  31  40  43  46  49  50  48  46 
32  99   3   1   1   1   0   3   3   5   4   7  10   7  15  23  15  26  26  29  25  36  36  38  37  35  41  38  38  45  48  45  48  46 
32  96   0   3   1   3   5   5   2   4  10  11  12   9  16  16  19  19  24  28  29  37  40  33  40  42  44  46  41  48  45  49  49  48 
32 111   2   5   6   7   4   6  14  11  11  15  11  18  20  16  25  21  22  28  27  34  35  32  39  41  41  43  41  46  43  47  48  49 
32 127  11  10  22  10  23  14  19  22  18  26  27  26  31  33  37  40  38  37  37  40  43  47  48  46  50  46  46  50  48  48  50  49 
32  94   0   1   3   2   3   8   4   5   5   9  12  11  13  13  12  18  22  22  24  29  33  34  31  41  38  44  44  40  45  43  49  49 
32 110   0   1   3   2   6   7   6   4   9  12  14  10  12  14  17  20  24  28  27  34  36  38  31  39  39  44  45  38  47  47  45  50 
32  99   1   1   1   3   0   1   4   0   1   6   6   5   6  13  18  19  19  26  23  24  33  29  38  29  35  39  37  41  42  47  44  46 
32  97   1   3   1   2   3   5   5   5   5   2  12   9  21  16  21  25  28  27  29  30  38  37  37  42  42  46  43  46  45  50  48  47 
32  95   1   0   1   1   3   1   1   3   8   4   7  11   7   9  10  18  22  30  25  32  34  30  39  39  43  38  41  42  47  44  46  48 
32 122   0   2   5   7   1   5   8  13  12  10  13  20  17  16  24  18  26  30  19  28  29  32  39  40  43  42  42  40  43  43  46  47 
32 101   4   8   4   5   7  10   7  11   6  10  15  19  18  22  23  28  31  27  36  33  42  40  36  40  40  42  46  47  48  49  50  49 
32  92   0   0   0   1   1   0   3   2   6   0   5   8   3   4   5   5  15   8  14  22  24  39  28  29  34  32  42  46  39  39  40  43 
32 124   3   5   6   6   5   6   9   9  11  13  17  12  19  19  19  19  28  22  33  33  31  38  38  39  41  45  47  43  46  44  48  46 
32 104   1   1   1   1   4   5   3   7   9  12  12  15  18  24  22  20  24  21  25  32  29  33  38  41  41  44  48  45  47  46  48  50 
32 100   0   1   0   0   0   0   1   0   1   0   4   1   5   1   9  10   3   9  13  11  14  15  21  23  31  25  25  33  34  25  40  40 
32 117   4   4   5   1   4   8   7   6   6  11   6   7  18  17  15  17  19  20  21  24  24  32  27  29  38  35  35  44  38  38  44  46 
32 101   1   1   0   2   0   1   2   1   5   5   5  11   9   8  18  15  20  16  16  19  23  24  28  35  36  30  36  40  43  38  43  42 
32 113   0   5   2   3  11   4   5  10   9   9   8  21  11  12  17  20  18  22  23  28  34  37  35  33  35  40  42  36  36  46  46  45 
32  99   3   0   1   3   3   1   1   3   1   3   8  10  13  16  15  15  20  21  26  24  26  31  25  30  37  37  43  41  41  46  44  42 
32  94   2   2   3   2   1   4   1   5   5   7  18  14  11  10  17  19  21  22  26  29  29  39  37  35  41  44  44  41  43  47  44  49 
32  91   1   0   2   1   2   0   2   2   6   9  10   8   7   7  13   6   8  14  19  17  21  25  27  32  33  37  36  43  38  45  46  48 
32 100   1   2   2   8   3   2   8   7  13  10  12  11  18  25  15  25  29  30  29  38  39  40  37  42  43  44  46  48  46  48  48  50 
32  93   0   0   0   1   1   2   3   3   4   6   5   5   4   8  10  14  13  21  18  25  22  33  28  36  42  38  37  38  41  44  45  46 
32 102   0   3   0   1   3   5   4   0   4   4  10  11  10  15  19  16  16  24  24  24  30  19  35  32  38  42  44  39  40  43  47  48 
32  97   0   0   3   4   5   7   3   7   9   8  17  18  19  25  25  29  40  34  34  35  45  43  38  44  43  46  46  50  48  47  50  48 
32  99   1   2   4   2   8   6   3   8  14   6  10  15  27  21  23  25  32  25  36  33  40  40  45  39  43  40  48  47  44  49  49  50 
32 103   0   0   0   2   0   5   2   3   2   8  13  13  12  15  20  23  21  26  28  29  29  33  34  40  40  41  42  42  46  44  46  49 
32  96   0   0   1   1   2   2   1   5   5   6   4   6  13  17  11  18  20  19  19  32  32  34  44  43  43  39  36  43  44  47  48  46 
32 114   1   2   4   5   1   7   7   5   9   6   9  16  15  14  18  24  21  26  17  22  33  36  32  33  40  35  37  44  40  44  45  43 
32 117   2   2   3   4   4   1   4   3   5   7  10  13  13  12  20  20  15  24  26  19  21  26  25  19  31  32  36  34  40  39  43  43 
32 112   5   4   4   6   3   9   6   7   8   9  14  18  21  30  21  28  29  42  38  34  40  41  46  42  43  46  48  48  45  48  49  50 
32  88   0   1   1   3   2   2   1   1   4   0   4   8  10  12   6  12  16  16  17  16  17  25  29  40  33  38  38  41  46  45  45  44 
32 101   2   2   3   2   2   5   4   5   7   8   8  15  14  19  17  22  34  29  30  25  34  40  38  36  41  40  44  47  47  47  44  49 
32 119   2   3   5   4   7   7   6   8  10   8  12  14  15  23  26  21  31  23  28  33  34  35  37  38  38  47  47  46  49  47  47  45 
32 108   1   0   0   3   1   2   6   4   9   6  12  12  15  13  19  20  19  32  29  29  33  31  34  36  40  45  46  41  43  44  42  49 
32 116   1   2   4   0   3   3   4  10   6   7  10  11  16  20  21  22  25  23  24  30  26  32  37  32  36  44  37  45  43  50  44  50 
32 109   3   4   3   4  10  11   8  13  17  18  24  23  21  27  29  25  36  31  38  36  45  41  46  46  45  47  49  48  49  48  49  49 
32  96   0   0   0   0   0   0   1   1   1   1   3   1   3   7   7   6  15   9  15  14  18  20  26  28  27  26  30  34  36  37  40  40 
32 107   0   2   2   0   1   4   7   4   7  11  11  14   6  17  16  13  21  21  27  26  36  28  39  37  44  39  43  49  46  48  48  49 
32 101   0   4   1   2   0   2   5   6   2  14  12  20  17  18  22  17  27  29  31  30  35  38  38  40  38  45  44  47  45  47  45  48 
32 100   1   5   5   7   4   6   5  15   7   9  10  21  19  17  25  24  23  22  24  31  27  33  36  33  35  35  41  40  44  44  44  43 
32  93   0   1   0   1   0   3   5   7   6   7   3   7   8  16  10  14  13  17  23  22  25  28  38  37  39  44  44  37  44  44  49  43 
32  96   0   0   0   2   0   2   8   4   8   9   6   5   4  14  11  19  24  22  25  24  34  36  35  35  41  37  44  37  41  42  46  45 
32 120   3   6   4   2   7   9   3  14  12   7  13   8  17  11  17  14  20  28  24  30  30  30  30  39  37  40  38  39  37  45  43  42 
32 139   0   0   0   1   0   0   0   0   1   4   3   4   6   8   5   4   8   9  11  16  23  24  22  37  31  32  32  36  35  40  41  42 
32 123   0   0   2   2   2   2   3   1   5   3   5   6  14   8  17  19  22  17  21  26  37  38  37  43  38  43  46  45  44  48  48  47 
32  96   1   1   2   5   2   0   7   2   5   6   7   9  14  15  17  23  25  38  35  33  37  45  44  46  48  49  48  48  47  49  50  49 
32  94   0   0   3   2   2   3   2   6   9  10  10   9  14  14  18  24  22  28  27  36  46  42  40  47  46  49  45  46  50  49  50  50 
32 116   1   2   2   0   3   3   6   6   7   8  15  13  11  13  20  24  24  33  30  32  34  35  37  40  40  43  46  48  50  48  47  50 
32  96   0   0   3   1   2   2   7  11   3   6   8  12  16  15  21  20  31  34  31  38  36  41  35  38  45  42  43  44  50  49  49  49 
32  94   0   1   1   1   0   3   0   4   3   4   8   8   7   6   8  20  11  24  28  35  39  37  39  45  38  44  41  46  46  46  49  50 
32  96   1   0   2   2   2   3   1   4   4   8   9   6   9   9  15  20  29  30  33  34  38  38  44  41  43  45  43  48  47  48  49  50 
32 106   0   0   0   0   2   3   1   4   5   6   7   7   7  14   9  18  17  24  18  25  25  30  29  32  42  41  38  42  44  48  49  43 
32  95   0   0   1   3   3   1   3   8   6   7  10  15  10  19  16  26  24  33  32  40  39  42  42  47  47  47  49  48  50  50  50  49 
32  97   1   0   0   1   0   0   0   1   1   0   3   4   1  10   4  11  15  20  23  24  30  21  25  31  32  33  37  43  45  45  47  47 
32  82   0   0   0   0   1   1   0   4   1   0   1   6   7   5  11   8  10  15  16  19  22  28  25  19  28  37  39  40  42  42  48  47 
32  93   0   0   0   1   1   2   3   3   1   2   2   2   4   2   8   4  12  17  15  31  21  28  24  29  42  38  42  42  42  40  46  44 
32 115   0   2   0   3   1   5   1   0   7   6  10   5  11  11  17  21  21  27  35  40  32  39  39  33  43  42  48  44  46  49  47  50 
32 101   1   1   3   0   2   3   2   4   5   8  12  14  24  24  29  32  31  38  38  42  41  43  45  47  48  45  47  47  49  49  50  50 
32  97   0   0   0   0   1   1   0   0   0   0   4   0   5   2   8   9  10  13  10   9  18  21  16  21  34  34  33  34  39  41  43  41 
32  97   1   1   2   1   2   4   4   3   5   6   7  13  15  21  20  34  26  32  34  37  40  37  41  44  46  43  48  48  49  48  49  50 
32  92   0   1   0   3   4   4   3   6   7  11  11  15  16  15  15  24  33  26  24  38  38  43  43  46  47  48  48  49  48  50  48  50 
32 101   0   2   0   1   0   1   3   2   2   4   6   5  10  13  17  22  22  30  27  27  26  36  39  42  39  42  47  46  48  50  49  49 
32  96   0   0   0   0   0   1   0   2   1   1   2   4   4   8  10  11  21  27  16  23  28  28  36  39  40  36  46  46  44  48  47  46 
32 107   0   0   2   2   0   4   1   8   8   3   7  13  19  22  17  19  22  31  28  35  31  32  39  37  37  40  39  44  45  49  48  49 
32  95   0   0   0   0   1   3   0   0   3   1   3   9  11   7  11  10  17  24  26  30  32  43  33  44  42  48  44  44  47  49  48  49 
32 104   1   0   2   0   2   0   4   2   4   4   9   9  11  15  13  15  19  19  17  19  32  30  29  34  33  37  31  42  42  41  49  46 
32  99   2   3   2   0   2   5  11   9  11  10  15  12  23  21  28  29  37  38  41  47  41  44  45  45  49  46  49  49  49  50  49  50 
32  93   1   1   1   2   2   4   4   7   3   6  10  11  13  11  22  22  24  20  33  36  38  39  43  46  42  48  45  48  48  48  50  50 
32 105   1   1   1   1   8   6   6  12   7  15  17  19  21  26  23  30  28  34  39  37  39  42  44  46  46  49  47  48  50  48  50  49 
32 108   0   4   2   1   5   3   5   1  11   9  16  11  12  15  19  22  20  25  28  25  29  33  39  43  41  38  43  44  44  47  48  48 
32  94   1   1   2   5   3   9   8   8  12   7  13  13  15  15  27  20  35  36  42  42  40  49  42  49  48  49  48  48  49  50  48  50 
32  97   0   0   1   1   2   4   5   5   8   6  11  15   8  12  17  19  18  32  31  29  37  41  37  41  40  43  43  48  49  47  47  48 
32 105   1   0   1   4   4   2   3   7   9   7  10  11  13  15  18  20  21  22  28  27  25  38  32  37  38  42  44  45  46  44  45  48 
32  96   1   4   2   2   2   4   5   6   6  14  14  10  11  21  28  22  30  38  37  39  37  44  41  47  46  44  46  48  49  47  50  50 
32  98   3   1   4   3   6   2   6  11   7  13  12   8  21  18  30  29  34  42  30  43  43  42  45  44  49  47  46  48  48  49  49  50 
32 103   0   0   1   0   1   2   0   2   3   6   8   9  13  14  10  17  22  25  26  27  29  33  32  33  36  45  46  46  46  48  46  47 
32 102   2   0   2   2   2   3   6   5   4  11  12  16  14  15  26  29  31  32  31  29  36  36  37  44  44  48  47  47  50  49  49  49 
32  96   1   3   2   0   1   1   1   6   4   6   7   9   6  17  13  22  26  32  34  40  40  41  43  46  44  43  49  47  49  50  49  50 
32 114   0   2   2   2   1   3   6   3  10   8  10  12  17  13  18  24  26  25  33  32  33  40  35  36  45  41  48  46  49  47  50  49 
32 104   0   0   0   0   1   1   2   2   6   8  14  14  10  16  27  20  28  24  30  29  34  40  39  43  40  40  45  49  49  48  50  50 
32  92   0   0   3   3   3   7   3   7  10  14  17  16  21  14  20  27  27  33  31  39  45  41  46  47  47  47  48  47  50  47  50  49 
32  94   1   4   4   3   5   8   7  13  13  15  10  16  21  22  27  25  35  31  41  43  43  45  48  46  48  49  49  48  50  47  50  50 
32 107   0   0   0   0   2   4   5   5   5  10  16  16  14  14  19  17  13  24  28  31  30  33  29  40  40  47  40  44  45  48  48  49 
32  94   0   0   1   0   1   0   2   2   3   4   7   8   6  15  13  15  14  24  22  25  33  25  34  41  35  41  45  42  46  47  47  45 
32  96   2   0   0   6   1   2   5   6   6  10   9   9   9  15  18  19  29  31  33  41  37  42  45  41  41  47  45  47  47  49  48  50 
32  92   3   3   2   3   4   5  11  19  16  17  20  19  22  27  25  28  41  38  38  44  45  46  46  48  50  49  50  50  49  50  50  49 
32  96   0   0   1   0   1   1   3   3   2   6   2   5  11  12  10  16  17  19  27  28  24  25  31  32  32  37  39  40  42  44  46  46 
32  95   0   0   1   1   0   5   1   1   1   4   7   2   4  12   8   8   9  17  23  28  28  26  27  26  31  30  32  33  46  43  44  40 
32 104   0   0   0   0   0   1   1   4   3   3  10   9   8  11  13  17  14   7  24  23  25  30  33  40  33  37  42  42  41  40  44  46 
32 100   0   0   0   0   0   0   2   1   0   4   6   2   5   9  17   9  16  15  16  19  16  24  22  19  31  30  39  38  40  37  40  47 
32  96   4   2   1   6   1   4   4   2   4   8   7   6   7  11  13  16  18  22  28  35  29  34  38  40  44  40  43  45  42  47  49  47 
32  94   0   2   1   3   8   6   7   7   7   4   9  16  14  20  23  27  32  31  38  42  45  42  42  44  47  47  47  48  50  48  50  49 
32  92   0   7   3   2   5  10   7   9  13  14  20  20  22  22  26  29  28  37  38  46  48  47  42  46  49  49  49  50  50  50  50  50 
32  97   0   1   0   1   2   2   2   3   4   5   5   5   8   9  21  18  27  24  29  26  32  40  40  36  39  44  47  44  47  49  47  48 
32  96   1   1   0   2   3   6   3   5   5   5  10  12  15  20  28  26  25  30  34  32  41  45  46  42  46  46  44  49  50  48  49  49 
32 103   1   1   1   0   3   4   1   4   6  14   9  11  10  16  17  25  25  27  26  30  32  37  37  44  39  42  43  45  50  43  44  47 
32 105   1   1   3   1   3   1  10   3  11  10  11  15  17  19  23  31  23  26  31  34  35  39  39  38  39  39  40  41  47  44  44  46 
32  91   0   1   1   1   0   0   0   1   3   2   3   4   8   9   8  10  18  19  18  22  24  32  35  36  39  43  44  45  45  48  46  49 
32  85   0   1   0   1   0   0   1   1   3   3   7   8   6  13  12  15  18  15  18  21  20  25  26  32  31  37  39  40  43  44  44  50 
32  99   0   1   1   2   2   4   8   4   6   6  16  16   9  21  28  31  25  30  35  35  34  39  42  41  46  41  46  45  48  46  50  47 
32 116   1   1   2   5   3   5  10   8   8  11   7  14  18  15  25  21  29  28  27  30  36  35  40  39  38  44  42  43  47  47  48  50 
32  91   1   0   2   1   4   4   2   5   5   6  10  11  14   9  17  10  22  29  31  33  35  35  40  39  47  46  47  47  48  48  50  47 
32 108   0   0   0   0   1   4   0   4   3   6  10   9   5  14  12  11  17  18  23  22  32  35  38  34  37  37  41  44  46  42  46  48 
32 109   0   0   0   0   3   1   4   3  10   5  10  10  12  15  15  15  20  18  23  21  22  30  30  31  38  39  45  41  42  42  45  44 
32 106   0   0   0   2   1   2   4   5  17  11  12  20  23  20  26  25  35  30  38  39  44  40  42  42  46  46  48  49  49  49  50  48 
32  95   0   2   3   4   4   4   4   5   9  15  12  21  19  13  16  28  30  36  39  40  45  46  47  47  44  49  48  49  49  48  50  50 
32  98   0   1   0   1   0   2   3   3   0   3   3   5   8  10  11  17  18  20  20  22  30  39  25  35  33  47  42  46  43  46  49  49 
32 100   0   0   0   0   1   0   0   1   2   2   4   4   7   7   8  15  19  12  20  23  24  22  30  34  41  37  42  41  38  47  45  47 
32  96   0   1   1   0   2   2   5   8   4  11   6   8  16  16  17  28  26  38  36  43  43  43  47  46  49  47  49  47  49  49  50  50 
32 102   1   0   0   1   0   0   1   2   3   3   3  10  12  10  10   9  15  16  20  22  26  21  29  33  28  35  36  38  43  40  47  42 
32  98   2   2   0   5   4   5   5   3   4  11  11  16  19  19  26  29  27  36  35  42  43  46  45  46  45  46  47  50  50  50  50  50 
32  95   0   0   2   0   1   1   5   4   3   5   6   8   6   7  12  14  19  31  38  34  29  34  37  39  46  41  44  46  46  47  50  50 
32 107   1   4   2   3   0   2   4   8  10   7   8  10   8  13  16  21  17  27  22  25  31  36  34  42  44  39  40  45  45  46  43  48 
32  98   0   0   0   0   0   0   2   0   0   1   0   4   3   4  13  11  12  13  21  23  22  26  29  37  29  37  35  41  45  47  46  45 
32 114   3   2   3   3  10  15   7  12   8  14  16  18  30  27  33  36  35  40  39  46  48  47  45  47  46  47  50  50  50  50  50  50 
32  94   1   0   1   1   2   4   3   2   7   6  12   5   7  18  16  16  20  22  31  29  31  37  38  41  45  45  43  47  47  48  47  50 
32  95   0   0   3   0   1   1   4   2   4   4   5   6  11   9  17  14  16  27  33  31  38  39  38  45  47  43  46  48  49  48  48  50 
32 115   1   1   3   5   3   8   5   6  10  10  15  14  20  17  25  18  24  26  30  37  36  35  39  37  42  42  46  44  44  46  49  50 
32 109   0   0   3   0   1   3   6   3   8   9   9  15  15  13  24  22  25  24  28  30  34  36  40  47  43  46  42  45  47  49  48  48 
32 100   0   1   0   0   1   3   2   3   5   4   8   7  14  19  24  17  17  30  30  31  28  33  40  41  40  47  49  44  42  46  50  50 
32 101   0   0   1   0   1   0   4   3   5  10   6  17  16  18  22  22  36  31  33  32  32  36  36  39  41  42  46  44  48  49  46  49 
32  96   1   2   0   4   1   4   7   5   8   4   6   7  12   8  11  19  32  24  29  32  34  42  36  40  44  40  44  43  49  48  49  49 
32  91   0   1   0   1   4   4   0   0   4   6   3   5  10   8   4  10  16  17  19  21  18  32  30  31  37  44  39  46  38  39  49  49 
32 120   4   5   9   7   6   8   9  15  15  22  23  27  25  29  34  36  29  41  41  43  44  44  45  49  48  50  50  50  50  50  50  50 
32 109   1   1   0   1   1   0   3   9   3   6   5  10  19  15  12  18  24  21  34  32  42  39  36  43  42  40  43  45  49  46  50  50 
32 114   0   1   1   1   5   5   3   3   5   2   3   4  16  11  14  12  19  16  18  22  24  32  33  36  33  38  42  44  46  45  43  48 
32  96   0   0   1   0   1   5   1   5   1   3   9  11   9  10  16  16  22  28  32  37  34  39  42  40  42  47  46  47  49  46  50  50 
32 108   1   1   2   0   0   4   4   6   9   6  11  10  13  13  11  18  22  36  25  31  34  32  38  40  41  39  45  45  46  50  46  46 
32  96   1   0   1   0   0   1   0   2   1   3   6   6   6  12  11   4  20  23  27  22  31  26  38  33  32  40  36  37  36  45  46  47 
32  95   0   0   0   0   0   0   2   3   3   0   2   4   4   9  11  13  10  17  24  25  35  34  38  40  40  38  42  45  45  47  47  49 
32 109   0   0   0   0   2   3   3   4   4   5   9   5   6   9  11  15  11  23  19  18  27  28  33  28  32  37  39  42  41  44  45  42 
32  93   1   0   0   0   2   0   2   1   5   2   4   6   7  16  17  15   7  20  20  26  30  31  30  35  42  44  40  48  42  47  48  48 
32  92   0   2   0   0   1   1   2   6   3   9  10   8  14  10  15  20  22  24  34  30  34  37  40  45  47  46  49  48  46  46  49  50 
32  99   5   3   8   5   5   9  13   8  13  19  21  25  21  30  24  38  34  38  42  46  47  43  43  45  47  50  45  46  48  47  48  49 
32  93   0   0   0   1   0   0   1   4   5   4   4   9   7  10   6  11  13  12  25  30  25  31  32  39  38  39  35  47  46  47  48  50 
32  86   0   0   0   0   2   1   0   0   2   3   6   6   5  13  10  13  15  26  14  23  24  29  33  35  32  36  43  39  43  46  47  47 
32  95   0   1   0   0   1   2   2   3   1   6   4   2   3  12  14  10  17  18  23  27  35  28  38  43  41  42  40  36  45  48  49  48 
32 104   0   1   1   0   0   1   2   1   6   4   7   9  12  17  16  19  17  15  20  29  31  31  32  38  41  46  46  45  48  49  47  49 
32 112   1   0   2   3   2   5   7   5   7   7   8   8   6  17  15  12  18  21  26  28  29  32  30  32  36  33  39  38  42  47  44  48 
32  96   0   0   0   1   0   0   1   1   2   3   2   1   6   4   5   8  13  23  21  19  24  34  25  33  30  35  39  39  43  41  47  44 
32 108   0   0   1   0   2   1   8   6   5   9  13   9   6  10  16  19  24  16  25  24  33  30  35  35  37  40  34  37  41  43  42  45 
32  92   2   2   3   5   2   7   3   9  11   9  18  20  18  16  22  25  32  36  36  36  43  48  48  49  49  50  49  49  49  50  50  50 
32 116   2   2   5   2  10   7   8   9  10  15  13  20  15  27  24  32  31  40  38  38  33  36  43  42  43  47  49  48  50  48  50  49 
32  93   1   2   1   1   3   4   6   6  10  10  11   9  14   9  19  18  21  30  26  36  43  40  47  42  44  48  41  49  50  48  47  50 
32  99   0   0   1   0   1   1   0   2   4   4   4   6   7   8  23  29  25  24  33  43  35  39  34  39  44  45  46  49  50  50  48  50 
32 101   0   0   0   0   1   0   0   0   1   6   5   4   8   7   8  17  24  18  20  22  26  29  31  34  41  39  43  38  48  45  45  48 
32 110   1   0   1   2   1   2   4   4   6   3   5   5   5   5  10  11  21  23  21  21  32  28  30  35  40  39  45  43  42  44  45  44 
32  94   0   1   1   2   2   1   1   3  10   8   6   5   4  11  16  21  19  28  27  32  42  42  42  45  43  45  49  47  49  50  49  50 
32  93   0   0   0   1   3   4   1   4   2   4   7   6  10  10  12  16  21  24  26  31  37  37  34  37  43  42  43  48  49  49  49  50 
32 112   0   0   0   1   0   0   0   2   0   0   2   4   2   3   2   9   8   9   5  15  15  21  20  23  17  19  24  29  35  37  33  40 
32  96   0   0   2   2   3   6   1   3   6   6   4  10  12  13  19  20  22  33  37  37  36  37  44  42  45  42  49  46  46  48  49  50 
32 108   0   0   0   0   1   1   3   2   2   5   1   6   7   6  10   8   6  12  17  17  14  29  29  29  31  32  35  31  37  38  43  45 
32  89   0   0   0   1   1   1   0   2   2   3   2   5  13   7  13  14  18  11  24  28  30  23  31  42  42  42  44  43  49  45  50  47 
32  92   0   0   2   2   4   1   6   4   7   9  14   8  11  14  18  16  21  30  30  25  37  40  39  44  46  46  45  47  50  44  49  49 
32 106   0   3   2   2   3   5   8  13  12  18  16  18  30  29  31  25  29  31  38  37  38  46  48  48  46  46  48  50  50  50  50  48 
32  95   0   0   2   2   0   1   5   2   4   2   4   4   3   7   7  13  13  12  21  22  23  33  34  30  31  41  39  40  38  46  48  48 
32  93   0   0   1   1   1   2   3   3   6   3   8   9   9   6  11  10  14  27  25  28  32  29  37  35  37  43  43  46  46  47  47  49 
32  99   0   0   0   0   1   1   0   2   4   0   0   1   7   8  12  15  14  20  25  25  35  32  38  33  37  39  41  43  47  48  49  49 
32  85   0   0   0   0   0   2   0   0   2   2   4   6   6  12  14  11   9  25  25  27  20  21  31  27  35  35  38  45  45  48  46  49 
32  93   0   0   1   1   0   2   5   5   3   2   6   3   6   7  10   8  13  29  19  29  35  38  37  43  41  37  46  47  46  46  48  48 
32  96   0   1   1   0   2   4   7   5   2   7   4  10  14  14  16  14  22  23  32  37  38  40  44  41  42  45  48  49  47  48  48  49 
32 116   0   0   2   1   0   0   1   6   4   7   5  10   6  12  12  16  12  26  16  28  24  27  31  34  42  41  45  40  44  49  47  48 
32  97   3   1   0   1   1   1   4   3   5   7   1  11  14  16  18  22  23  27  27  34  34  28  43  37  39  45  45  43  48  50  49  47 
32  95   0   0   0   1   1   0   0   4   7   0   3   7   4   7   8   9  10  15  22  21  27  21  26  27  26  37  28  39  40  41  35  45 
32  98   0   0   0   0   1   1   0   0   1   3   0   3   2   4   8   5  18  15  14  20  21  25  28  29  36  39  35  37  40  42  38  46 
