Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30  50  70  90 200 

  N/A  -168   -71    20   118    19   320   635   910  1474    Pix  1 50
  N/A  -149   -69    20   115    17   309   592   858  1483    Pix  1 51
  N/A  -168   -88     2    90   -12   266   556   800  1462    Pix  1 52
  N/A  -163   -58    32   136    32   336   647   907  1468    Pix  1 53
  N/A  -139   -51    42   133    38   332   620   884  1489    Pix  1 54
  N/A  -126   -20    70   180    59   388   701   993  1496    Pix  1 55
  N/A  -177   -86    -2    93   -16   278   571   806  1457    Pix  1 56
  N/A  -133   -49    33   144    37   318   610   870  1491    Pix  1 57
  N/A  -134   -35    54   165    49   361   668   951  1486    Pix  1 58
  N/A  -192  -103   -20    65   -26   261   538   800  1450    Pix  1 59
  N/A  -167   -81    -8   100    -4   269   556   811  1475    Pix  1 60
  N/A  -163   -79     3   104    10   294   591   843  1468    Pix  1 61
  N/A  -155   -69    17   122    10   316   598   858  1458    Pix  1 62
  N/A  -143   -48    42   142    28   334   639   904  1489    Pix  1 63
  N/A  -144   -46    42   144    36   338   654   907  1480    Pix  1 64
  N/A  -187  -100   -16    76   -22   265   540   815  1443    Pix  1 65
  N/A  -172   -94    -6    81    -4   267   546   798  1468    Pix  1 66
  N/A  -150   -52    37   137    31   329   624   888  1480    Pix  1 67
  N/A  -123   -19    74   168    59   375   668   932  1487    Pix  1 68
  N/A  -200  -110   -40    46   -43   228   493   750  1450    Pix  1 69
  N/A  -186  -106   -27    79   -14   264   550   802  1457    Pix  1 70
  N/A  -155   -62    26   116     5   309   594   866  1469    Pix  1 71
  N/A  -161   -73     4   118     2   288   574   832  1482    Pix  1 72
  N/A  -191  -109   -24    69   -27   250   522   774  1456    Pix  1 73
  N/A  -172   -89   -20    86   -17   260   543   790  1454    Pix  1 74
  N/A  -184  -102   -28    68   -27   245   519   774  1472    Pix  1 75
  N/A  -181   -95   -14    76   -19   270   545   793  1467    Pix  1 76
  N/A  -204  -120   -31    45   -45   236   524   772  1446    Pix  1 77
  N/A  -173   -80   -11    90   -10   272   560   809  1480    Pix  1 78
  N/A  -173   -98   -36    49   -32   210   467   689  1447    Pix  1 79
  N/A  -188  -101   -16    70   -29   246   546   819  1481    Pix  2  0
  N/A  -195   -84    17   114     5   316   636   936  1474    Pix  2  1
  N/A  -192  -100   -10    92    -9   282   588   866  1456    Pix  2  2
  N/A  -137   -48    43   153    42   350   664   932  1496    Pix  2  3
  N/A  -184   -85    -1   105    -3   292   596   881  1471    Pix  2  4
  N/A  -200   -97   -10    86   -16   272   589   866  1455    Pix  2  5
  N/A  -192  -103   -18    88   -16   276   577   844  1484    Pix  2  6
  N/A  -194  -102   -14    81   -10   295   604   882  1469    Pix  2  7
  N/A  -192   -93   -14    98   -13   292   584   877  1462    Pix  2  8
  N/A  -171   -82    18   123     9   318   630   898  1485    Pix  2  9
  N/A  -186   -81    12   121     8   323   632   915  1468    Pix  2 10
  N/A  -202   -90    -7    90   -13   281   592   863  1450    Pix  2 11
  N/A  -188   -99   -19    84   -15   274   566   835  1470    Pix  2 12
 -308  -178   -75    16   128    22   350   665   969  1471    Pix  2 13
  N/A  -208  -106   -18    87   -25   284   584   857  1446    Pix  2 14
  N/A  -179   -81    16   117     6   312   622   881  1474    Pix  2 15
  N/A  -204  -112   -20    70   -32   262   556   824  1450    Pix  2 16
  N/A  -243  -158   -74    13   -81   198   493   744  1421    Pix  2 17
  N/A  -200  -103   -17    82   -18   296   607   888  1467    Pix  2 18
  N/A  -198  -100     0    94   -12   308   622   916  1457    Pix  2 19
  N/A  -230  -136   -57    45   -56   229   524   794  1434    Pix  2 20
  N/A  -204  -104   -21    77   -26   265   566   840  1465    Pix  2 21
  N/A  -208  -103   -14    83   -23   283   593   852  1453    Pix  2 22
  N/A  -188   -94   -11    89   -15   286   571   830  1440    Pix  2 23
  N/A  -212  -109   -17    90   -16   309   622   916  1470    Pix  2 24
 -292  -180   -87     0    97    -3   302   599   872  1463    Pix  2 25
  N/A  -203  -114   -24    76   -31   271   576   836  1443    Pix  2 26
  N/A  -182   -90     5   100    -4   306   612   886  1469    Pix  2 27
  N/A  -212  -108   -30    82   -25   268   578   853  1443    Pix  2 28
  N/A  -224  -122   -42    62   -48   250   548   825  1431    Pix  2 29
  N/A  -225  -138   -50    44   -56   225   509   776  1450    Pix  2 30
  N/A  -199  -116   -18    76   -19   268   581   840  1450    Pix  2 31
  N/A  -214  -130   -43    46   -48   249   542   800  1432    Pix  2 32
  N/A  -228  -134   -44    60   -52   259   558   834  1446    Pix  2 33
  N/A  -238  -144   -62    41   -65   220   512   774  1427    Pix  2 34
  N/A  -214  -114   -32    70   -34   270   576   846  1430    Pix  2 35
  N/A  -213  -116   -34    57   -48   249   542   816  1449    Pix  2 36
  N/A  -218  -115   -19    71   -30   274   594   862  1436    Pix  2 37
  N/A  -247  -147   -61    25   -66   234   533   800  1418    Pix  2 38
  N/A  -204  -122   -35    64   -44   258   549   810  1446    Pix  2 39
  N/A  -211  -112   -24    81   -30   278   587   846  1442    Pix  2 40
  N/A  -232  -131   -44    67   -47   258   564   840  1422    Pix  2 41
  N/A  -204  -119   -26    70   -40   261   564   831  1450    Pix  2 42
  N/A  -202  -117   -28    69   -32   260   547   802  1444    Pix  2 43
  N/A  -219  -120   -26    75   -37   258   556   833  1427    Pix  2 44
  N/A  -186   -93   -14    89   -10   288   580   849  1450    Pix  2 45
  N/A  -226  -123   -34    54   -56   260   560   838  1428    Pix  2 46
  N/A  -243  -156   -80    22   -77   202   485   746  1410    Pix  2 47
  N/A  -213  -120   -26    70   -21   263   560   820  1440    Pix  2 48
  N/A  -210  -111   -30    68   -30   255   552   815  1435    Pix  2 49
  N/A  -224  -128   -41    66   -41   244   551   811  1424    Pix  2 50
  N/A  -207  -114   -33    74   -37   254   539   804  1439    Pix  2 51
  N/A  -232  -131   -47    56   -64   254   550   820  1426    Pix  2 52
  N/A  -250  -162   -78    25   -76   216   496   761  1400    Pix  2 53
  N/A  -210  -114   -33    73   -38   261   544   812  1444    Pix  2 54
  N/A  -225  -128   -41    66   -50   252   544   817  1428    Pix  2 55
  N/A  -245  -164   -80    15   -90   196   483   737  1404    Pix  2 56
  N/A  -170   -74    17   121     8   317   618   883  1458    Pix  2 57
  N/A  -244  -158   -68    27   -75   200   491   742  1411    Pix  2 58
  N/A  -223  -131   -38    65   -39   282   568   836  1415    Pix  2 59
  N/A  -222  -131   -46    46   -47   232   534   804  1439    Pix  2 60
  N/A  -232  -147   -56    32   -70   208   502   757  1420    Pix  2 61
  N/A  -244  -152   -75    24   -69   225   526   792  1414    Pix  2 62
  N/A  -246  -155   -73    16   -77   211   507   770  1430    Pix  2 63
  N/A  -227  -135   -44    53   -48   243   530   804  1431    Pix  2 64
  N/A  -252  -164   -87    13   -80   192   482   732  1399    Pix  2 65
  N/A  -209  -116   -23    82   -30   268   562   816  1446    Pix  2 66
  N/A  -197   -87     2   119    -8   337   649   936  1449    Pix  2 67
  N/A  -254  -168   -82    10   -90   193   473   727  1405    Pix  2 68
  N/A  -225  -126   -40    68   -30   259   584   852  1445    Pix  2 69
  N/A  -218  -134   -46    45   -53   218   493   756  1428    Pix  2 70
  N/A  -227  -135   -45    37   -60   228   526   772  1414    Pix  2 71
  N/A  -224  -138   -67    31   -63   215   492   750  1434    Pix  2 72
  N/A  -229  -148   -63    30   -70   222   498   757  1416    Pix  2 73
  N/A  -226  -130   -40    58   -42   266   570   856  1435    Pix  2 74
  N/A  -257  -170  -102     4   -99   172   463   720  1419    Pix  2 75
  N/A  -265  -193  -107   -23  -114   130   403   639  1391    Pix  2 76
  N/A  -220  -132   -53    45   -52   225   529   794  1413    Pix  2 77
  N/A  -220  -118   -38    64   -42   243   544   819  1444    Pix  2 78
  N/A  -237  -152   -76     0   -74   174   453   687  1415    Pix  2 79
  N/A  -175   -79    12   103    -4   301   621   908  1492    Pix  3  0
  N/A  -196  -108    -9    84   -29   285   575   858  1468    Pix  3  1
  N/A  -182   -87     3   114     1   316   642   934  1466    Pix  3  2
  N/A  -171   -80    16   114    16   312   623   913  1484    Pix  3  3
  N/A  -170   -76    12   112     6   310   610   906  1480    Pix  3  4
  N/A  -190   -96   -10    87   -12   283   585   853  1462    Pix  3  5
  N/A  -164   -68    14   120    12   320   619   900  1495    Pix  3  6
  N/A  -157   -52    34   142    30   344   662   939  1490    Pix  3  7
  N/A  -164   -67    32   138    33   333   655   942  1474    Pix  3  8
 -272  -144   -45    41   150    30   351   655   939  1488    Pix  3  9
  N/A  -206  -105   -21    82   -28   266   572   848  1456    Pix  3 10
  N/A  -197  -109   -21    74   -32   275   575   839  1449    Pix  3 11
 -296  -174   -79     9   113     0   313   628   895  1485    Pix  3 12
 -324  -224  -137   -56    44   -62   238   534   820  1450    Pix  3 13
  N/A  -204   -96   -19    81   -31   272   578   852  1448    Pix  3 14
  N/A  -186   -91     0    93   -10   286   590   865  1477    Pix  3 15
  N/A  -196  -114   -16    92   -14   278   582   859  1453    Pix  3 16
 -314  -216  -116   -33    67   -33   267   564   847  1440    Pix  3 17
 -328  -203  -120   -28    62   -34   248   553   828  1466    Pix  3 18
  N/A  -171   -92     6   112     1   299   596   848  1458    Pix  3 19
  N/A  -205  -116   -25    77   -34   265   555   832  1445    Pix  3 20
  N/A  -171   -77    10   126    19   312   614   894  1479    Pix  3 21
  N/A  -207  -104   -12    89   -28   290   601   881  1456    Pix  3 22
  N/A  -200  -108   -26    79   -24   264   571   836  1444    Pix  3 23
  N/A  -201  -100   -12    86   -20   276   579   850  1464    Pix  3 24
  N/A  -201  -114   -25    60   -38   241   539   796  1452    Pix  3 25
  N/A  -204  -112   -25    95   -20   290   591   868  1449    Pix  3 26
  N/A  -178   -88    -2   103    -4   295   594   858  1473    Pix  3 27
  N/A  -194  -102   -13    99    -8   282   586   858  1455    Pix  3 28
  N/A  -229  -138   -52    56   -44   242   556   834  1436    Pix  3 29
  N/A  -152   -67    36   126    23   323   624   885  1479    Pix  3 30
  N/A  -199  -106   -16    87   -15   289   591   868  1455    Pix  3 31
  N/A  -206  -115    -4    96   -18   286   598   875  1449    Pix  3 32
  N/A  -196  -109   -11    90   -19   279   593   874  1468    Pix  3 33
  N/A  -178   -70    12   117     3   311   637   912  1456    Pix  3 34
  N/A  -234  -138   -42    52   -50   238   558   826  1426    Pix  3 35
  N/A  -199  -104   -20    85   -18   274   573   856  1461    Pix  3 36
  N/A  -191   -87   -11    86   -18   283   575   836  1450    Pix  3 37
  N/A  -206   -99    -2   101   -25   305   609   896  1447    Pix  3 38
  N/A  -196  -104   -13    94   -12   280   583   853  1458    Pix  3 39
  N/A  -206  -109   -26    80   -34   269   577   837  1447    Pix  3 40
  N/A  -244  -162   -78    22   -78   201   480   752  1415    Pix  3 41
  N/A  -223  -131   -44    48   -51   241   531   807  1446    Pix  3 42
  N/A  -206  -111   -28    70   -30   263   566   842  1442    Pix  3 43
  N/A  -196   -96    -8    90    -5   285   594   859  1445    Pix  3 44
  N/A  -204  -113   -18    70   -36   258   564   825  1457    Pix  3 45
  N/A  -248  -159   -77    20   -83   202   493   750  1419    Pix  3 46
  N/A  -242  -140   -62    34   -71   235   530   798  1424    Pix  3 47
  N/A  -204  -112   -14    71   -34   260   558   828  1454    Pix  3 48
  N/A  -212  -122   -22    73   -31   280   594   870  1448    Pix  3 49
  N/A  -196  -116   -21    88   -24   274   582   839  1436    Pix  3 50
  N/A  -202  -110   -18    84   -32   266   569   838  1452    Pix  3 51
  N/A  -227  -140   -69    30   -67   211   503   760  1426    Pix  3 52
  N/A  -261  -167   -78    12   -96   201   502   771  1408    Pix  3 53
  N/A  -218  -124   -33    64   -34   251   559   836  1452    Pix  3 54
  N/A  -226  -135   -51    49   -55   240   545   813  1428    Pix  3 55
  N/A  -214  -122   -26    62   -35   257   570   834  1427    Pix  3 56
  N/A  -207  -107   -33    86   -30   279   561   845  1449    Pix  3 57
  N/A  -221  -134   -46    58   -50   260   558   837  1426    Pix  3 58
  N/A  -241  -147   -62    29   -76   223   520   780  1413    Pix  3 59
  N/A  -213  -120   -27    70   -32   277   576   857  1446    Pix  3 60
  N/A  -234  -142   -52    49   -58   244   549   819  1429    Pix  3 61
  N/A  -247  -163   -80    21   -82   201   478   732  1409    Pix  3 62
  N/A  -245  -151   -78    10   -88   196   475   740  1421    Pix  3 63
  N/A  -238  -148   -59    34   -68   222   529   789  1424    Pix  3 64
  N/A  -255  -167   -84    25   -89   207   503   771  1406    Pix  3 65
  N/A  -227  -138   -54    47   -48   247   540   805  1445    Pix  3 66
  N/A  -248  -162   -84    20   -83   200   489   750  1420    Pix  3 67
  N/A  -255  -156   -74    27   -80   219   504   767  1416    Pix  3 68
  N/A  -213  -130   -42    51   -43   242   529   788  1438    Pix  3 69
  N/A  -248  -159   -73    27   -63   209   516   776  1423    Pix  3 70
  N/A  -260  -167   -89     1   -90   176   471   737  1405    Pix  3 71
  N/A  -244  -160   -86     0   -90   169   459   686  1427    Pix  3 72
  N/A  -234  -149   -54    39   -61   228   530   794  1430    Pix  3 73
  N/A  -260  -174   -93     1  -100   175   462   714  1410    Pix  3 74
  N/A  -246  -164   -90    -5  -100   174   463   718  1424    Pix  3 75
  N/A  -261  -178   -97    -3  -102   177   467   711  1411    Pix  3 76
  N/A  -228  -138   -55    36   -66   227   514   767  1424    Pix  3 77
  N/A  -242  -145   -62    31   -68   204   508   751  1437    Pix  3 78
  N/A  -234  -148   -74     5   -82   172   434   662  1418    Pix  3 79
  N/A  -132   -39    62   162    48   363   672   969  1511    Pix  4  0
 -316  -186   -84     0   101    -2   292   602   881  1482    Pix  4  1
  N/A  -185   -95    -3   101    -4   298   587   868  1468    Pix  4  2
  N/A  -164   -74    10   117    15   304   610   906  1500    Pix  4  3
  N/A  -168   -63    30   136    23   344   655   971  1492    Pix  4  4
  N/A  -169   -70    18   115    11   317   630   909  1478    Pix  4  5
  N/A  -150   -61    24   132    17   318   623   894  1506    Pix  4  6
  N/A  -148   -49    43   140    40   349   653   928  1499    Pix  4  7
  N/A  -175   -86     6   114    14   316   626   920  1478    Pix  4  8
  N/A  -170   -81     7   114     7   316   622   894  1493    Pix  4  9
  N/A  -144   -45    52   160    42   352   652   933  1488    Pix  4 10
  N/A  -186  -102   -14    98   -19   284   586   860  1456    Pix  4 11
  N/A  -157   -74    20   122    14   312   622   892  1491    Pix  4 12
  N/A  -209  -139   -52    41   -65   210   494   752  1452    Pix  4 13
  N/A  -228  -131   -40    59   -56   244   554   841  1445    Pix  4 14
  N/A  -162   -70    20   126     9   318   642   921  1488    Pix  4 15
  N/A  -179  -101    -9   108    -9   299   607   894  1468    Pix  4 16
  N/A  -199  -114   -34    65   -33   242   544   806  1448    Pix  4 17
  N/A  -163   -65    15   134    18   324   642   916  1488    Pix  4 18
  N/A  -166   -77    22   116    19   330   630   907  1475    Pix  4 19
  N/A  -206  -117   -25    74   -41   266   564   842  1451    Pix  4 20
  N/A  -193   -90   -22    75   -26   270   573   838  1475    Pix  4 21
  N/A  -194  -106   -25    77   -25   262   561   824  1460    Pix  4 22
  N/A  -190  -100   -10    99   -13   286   590   871  1452    Pix  4 23
  N/A  -157   -60    31   141    36   368   686   977  1490    Pix  4 24
  N/A  -176   -91    -3    90   -13   289   592   855  1465    Pix  4 25
 -296  -186   -78     6   107     3   313   624   906  1460    Pix  4 26
  N/A  -208  -108   -25    70   -30   271   568   826  1465    Pix  4 27
  N/A  -196  -101   -11    95   -11   294   592   857  1458    Pix  4 28
 -320  -224  -124   -40    65   -45   258   558   832  1441    Pix  4 29
  N/A  -172   -75    13   120    13   318   636   900  1479    Pix  4 30
  N/A  -187   -96    -4   101     4   303   602   863  1464    Pix  4 31
  N/A  -197   -97   -20    83   -19   280   581   848  1446    Pix  4 32
  N/A  -185   -98   -10    91   -24   285   583   848  1470    Pix  4 33
  N/A  -215  -129   -38    52   -44   258   546   829  1439    Pix  4 34
 -316  -201  -118   -20    87   -26   276   594   868  1446    Pix  4 35
  N/A  -179   -86     1   101    -2   300   611   887  1470    Pix  4 36
  N/A  -191  -100   -10    88   -14   298   623   887  1464    Pix  4 37
  N/A  -199  -106   -20    86   -21   285   582   850  1442    Pix  4 38
  N/A  -206  -129   -40    47   -47   235   539   803  1454    Pix  4 39
  N/A  -204  -117   -35    66   -37   234   530   792  1446    Pix  4 40
  N/A  -210  -106   -23    82   -30   255   566   820  1440    Pix  4 41
  N/A  -216  -116   -37    61   -43   248   553   818  1460    Pix  4 42
  N/A  -207  -108   -17    79   -23   283   596   858  1454    Pix  4 43
  N/A  -212  -126   -39    62   -40   252   542   814  1436    Pix  4 44
  N/A  -203  -118   -21    75   -36   245   534   798  1453    Pix  4 45
  N/A  -172   -82    27   138    17   340   661   931  1464    Pix  4 46
  N/A  -208  -120   -32    55   -30   252   536   794  1436    Pix  4 47
  N/A  -160   -58    26   146    35   347   672   961  1478    Pix  4 48
  N/A  -211  -124   -32    69   -45   252   558   818  1441    Pix  4 49
  N/A  -212  -122   -29    65   -36   264   558   814  1434    Pix  4 50
  N/A  -189   -99     4   101    -6   301   610   878  1461    Pix  4 51
  N/A  -202   -98    -4   104   -11   310   626   906  1450    Pix  4 52
  N/A  -185   -90     4   117     0   315   621   892  1446    Pix  4 53
  N/A  -178   -88     2   116    -2   302   594   867  1472    Pix  4 54
  N/A  -181  -100    -3   103    -5   286   580   844  1454    Pix  4 55
  N/A  -242  -163   -70    23   -67   205   511   774  1419    Pix  4 56
  N/A  -189   -97   -10    96   -18   286   595   854  1462    Pix  4 57
  N/A  -222  -130   -34    57   -44   238   536   798  1438    Pix  4 58
  N/A  -220  -124   -47    61   -40   261   569   843  1434    Pix  4 59
  N/A  -226  -142   -55    36   -60   208   500   753  1440    Pix  4 60
  N/A  -217  -120   -35    68   -35   268   576   844  1449    Pix  4 61
  N/A  -208  -119   -36    52   -45   238   508   764  1428    Pix  4 62
  N/A  -228  -146   -61    31   -66   221   510   776  1442    Pix  4 63
  N/A  -216  -122   -35    62   -40   261   553   821  1438    Pix  4 64
  N/A  -202  -109   -23    82   -33   260   558   819  1440    Pix  4 65
  N/A  -198  -112   -29    66   -32   264   552   802  1460    Pix  4 66
  N/A  -204  -111   -22    66   -32   261   545   812  1450    Pix  4 67
  N/A  -238  -153   -81    15   -80   184   456   710  1403    Pix  4 68
 -280  -160   -52    35   136    33   342   672   948  1468    Pix  4 69
  N/A  -239  -161   -84     7   -83   179   483   731  1412    Pix  4 70
  N/A  -228  -140   -74    30   -70   219   514   773  1413    Pix  4 71
  N/A  -217  -123   -45    49   -40   237   524   783  1444    Pix  4 72
  N/A  -198  -110   -12    74   -16   246   549   833  1439    Pix  4 73
