Threshold Sigma

+5.472e+03 +2.167e+02   Pix  0 69
+5.458e+03 +2.065e+02   Pix  0 70
+5.295e+03 +1.943e+02   Pix  0 71
+5.215e+03 +1.831e+02   Pix  0 72
+5.381e+03 +2.147e+02   Pix  0 73
+5.477e+03 +1.992e+02   Pix  0 74
+5.375e+03 +1.762e+02   Pix  0 75
+5.466e+03 +1.864e+02   Pix  0 76
+5.283e+03 +2.054e+02   Pix  0 77
+5.520e+03 +1.972e+02   Pix  0 78
+5.598e+03 +2.679e+02   Pix  0 79
+4.777e+03 +1.500e+02   Pix  1  0
+5.199e+03 +1.106e+02   Pix  1  1
+5.242e+03 +1.207e+02   Pix  1  2
+5.144e+03 +1.472e+02   Pix  1  3
+5.218e+03 +1.419e+02   Pix  1  4
+5.166e+03 +1.159e+02   Pix  1  5
+5.146e+03 +1.357e+02   Pix  1  6
+5.148e+03 +1.196e+02   Pix  1  7
+5.180e+03 +1.580e+02   Pix  1  8
+5.126e+03 +1.523e+02   Pix  1  9
+5.001e+03 +1.344e+02   Pix  1 10
+5.194e+03 +1.727e+02   Pix  1 11
+5.195e+03 +1.842e+02   Pix  1 12
+5.189e+03 +1.522e+02   Pix  1 13
+5.306e+03 +1.726e+02   Pix  1 14
+5.007e+03 +1.622e+02   Pix  1 15
+5.287e+03 +1.756e+02   Pix  1 16
+5.112e+03 +1.576e+02   Pix  1 17
+5.272e+03 +1.786e+02   Pix  1 18
+5.089e+03 +1.836e+02   Pix  1 19
+5.172e+03 +1.539e+02   Pix  1 20
+5.268e+03 +1.834e+02   Pix  1 21
+5.287e+03 +1.783e+02   Pix  1 22
+5.166e+03 +1.309e+02   Pix  1 23
+5.273e+03 +1.485e+02   Pix  1 24
+5.260e+03 +1.819e+02   Pix  1 25
+5.112e+03 +1.602e+02   Pix  1 26
+5.261e+03 +1.709e+02   Pix  1 27
+5.182e+03 +1.777e+02   Pix  1 28
+5.293e+03 +1.965e+02   Pix  1 29
+5.480e+03 +1.852e+02   Pix  1 30
+5.356e+03 +1.646e+02   Pix  1 31
+5.503e+03 +1.982e+02   Pix  1 32
+4.979e+03 +1.503e+02   Pix  1 33
+5.279e+03 +1.842e+02   Pix  1 34
+5.328e+03 +1.738e+02   Pix  1 35
+5.271e+03 +1.903e+02   Pix  1 36
+5.323e+03 +1.667e+02   Pix  1 37
+5.264e+03 +1.666e+02   Pix  1 38
+5.496e+03 +1.713e+02   Pix  1 39
+5.160e+03 +1.756e+02   Pix  1 40
+5.389e+03 +1.506e+02   Pix  1 41
+5.518e+03 +1.702e+02   Pix  1 42
+5.493e+03 +1.868e+02   Pix  1 43
+5.476e+03 +1.717e+02   Pix  1 44
+5.526e+03 +1.877e+02   Pix  1 45
+5.682e+03 +1.565e+02   Pix  1 46
+5.486e+03 +1.699e+02   Pix  1 47
+5.424e+03 +1.898e+02   Pix  1 48
+5.352e+03 +1.586e+02   Pix  1 49
+5.526e+03 +1.686e+02   Pix  1 50
+5.323e+03 +1.785e+02   Pix  1 51
+5.481e+03 +1.643e+02   Pix  1 52
+5.465e+03 +1.726e+02   Pix  1 53
+5.608e+03 +1.858e+02   Pix  1 54
+5.436e+03 +1.896e+02   Pix  1 55
+5.547e+03 +1.866e+02   Pix  1 56
+5.310e+03 +1.831e+02   Pix  1 57
+5.476e+03 +1.812e+02   Pix  1 58
+5.488e+03 +1.673e+02   Pix  1 59
+5.367e+03 +1.511e+02   Pix  1 60
+5.423e+03 +1.956e+02   Pix  1 61
+5.255e+03 +1.720e+02   Pix  1 62
+5.569e+03 +1.983e+02   Pix  1 63
+5.458e+03 +1.872e+02   Pix  1 64
+5.550e+03 +1.786e+02   Pix  1 65
+5.634e+03 +1.885e+02   Pix  1 66
+5.398e+03 +1.967e+02   Pix  1 67
+5.594e+03 +1.715e+02   Pix  1 68
+5.728e+03 +1.485e+02   Pix  1 69
+5.464e+03 +1.866e+02   Pix  1 70
+5.410e+03 +1.780e+02   Pix  1 71
+5.767e+03 +1.632e+02   Pix  1 72
+5.765e+03 +1.811e+02   Pix  1 73
+5.651e+03 +1.663e+02   Pix  1 74
+5.745e+03 +1.571e+02   Pix  1 75
+5.571e+03 +1.669e+02   Pix  1 76
+5.907e+03 +1.757e+02   Pix  1 77
+5.505e+03 +1.765e+02   Pix  1 78
+4.536e+03 +2.744e+02   Pix  1 79
+4.941e+03 +1.632e+02   Pix  2  0
+5.053e+03 +1.651e+02   Pix  2  1
+4.974e+03 +1.685e+02   Pix  2  2
+4.869e+03 +1.518e+02   Pix  2  3
+4.901e+03 +1.398e+02   Pix  2  4
+4.904e+03 +1.691e+02   Pix  2  5
+5.091e+03 +1.356e+02   Pix  2  6
+5.100e+03 +1.648e+02   Pix  2  7
+5.031e+03 +1.634e+02   Pix  2  8
+5.168e+03 +1.695e+02   Pix  2  9
+5.050e+03 +1.082e+02   Pix  2 10
+5.043e+03 +1.724e+02   Pix  2 11
+5.190e+03 +1.839e+02   Pix  2 12
+5.185e+03 +1.693e+02   Pix  2 13
+5.234e+03 +1.633e+02   Pix  2 14
+5.001e+03 +1.708e+02   Pix  2 15
+5.147e+03 +1.278e+02   Pix  2 16
+5.089e+03 +1.444e+02   Pix  2 17
+5.060e+03 +1.754e+02   Pix  2 18
+4.942e+03 +1.466e+02   Pix  2 19
+5.269e+03 +1.821e+02   Pix  2 20
+5.275e+03 +1.683e+02   Pix  2 21
+5.261e+03 +1.586e+02   Pix  2 22
+5.162e+03 +1.658e+02   Pix  2 23
+5.084e+03 +1.826e+02   Pix  2 24
+5.208e+03 +1.790e+02   Pix  2 25
+5.240e+03 +1.730e+02   Pix  2 26
+5.272e+03 +1.718e+02   Pix  2 27
+5.454e+03 +1.634e+02   Pix  2 28
+5.296e+03 +1.515e+02   Pix  2 29
+5.377e+03 +1.669e+02   Pix  2 30
+5.309e+03 +1.688e+02   Pix  2 31
+5.207e+03 +1.642e+02   Pix  2 32
+5.136e+03 +1.595e+02   Pix  2 33
+5.289e+03 +1.727e+02   Pix  2 34
+5.280e+03 +1.623e+02   Pix  2 35
+5.526e+03 +1.730e+02   Pix  2 36
+5.271e+03 +1.732e+02   Pix  2 37
+5.384e+03 +1.650e+02   Pix  2 38
+5.525e+03 +1.859e+02   Pix  2 39
+5.636e+03 +1.714e+02   Pix  2 40
+5.436e+03 +1.750e+02   Pix  2 41
+5.416e+03 +1.546e+02   Pix  2 42
+5.624e+03 +1.729e+02   Pix  2 43
+5.319e+03 +1.766e+02   Pix  2 44
+5.288e+03 +1.866e+02   Pix  2 45
+5.454e+03 +1.827e+02   Pix  2 46
+5.451e+03 +1.454e+02   Pix  2 47
+5.377e+03 +1.782e+02   Pix  2 48
+5.408e+03 +1.798e+02   Pix  2 49
+5.530e+03 +1.823e+02   Pix  2 50
+5.556e+03 +1.900e+02   Pix  2 51
+5.372e+03 +1.969e+02   Pix  2 52
+5.654e+03 +1.957e+02   Pix  2 53
+5.578e+03 +1.737e+02   Pix  2 54
+5.458e+03 +1.782e+02   Pix  2 55
+5.218e+03 +1.555e+02   Pix  2 56
+5.310e+03 +1.942e+02   Pix  2 57
+5.619e+03 +1.914e+02   Pix  2 58
+5.358e+03 +1.798e+02   Pix  2 59
+5.443e+03 +1.858e+02   Pix  2 60
+5.656e+03 +1.892e+02   Pix  2 61
+5.413e+03 +1.610e+02   Pix  2 62
+5.467e+03 +1.900e+02   Pix  2 63
+5.414e+03 +2.058e+02   Pix  2 64
+5.680e+03 +1.660e+02   Pix  2 65
+5.417e+03 +2.047e+02   Pix  2 66
+5.554e+03 +1.805e+02   Pix  2 67
+5.470e+03 +1.999e+02   Pix  2 68
+5.612e+03 +1.821e+02   Pix  2 69
+5.681e+03 +1.910e+02   Pix  2 70
+5.648e+03 +1.670e+02   Pix  2 71
+5.581e+03 +1.752e+02   Pix  2 72
+5.483e+03 +1.515e+02   Pix  2 73
+5.729e+03 +1.919e+02   Pix  2 74
+5.606e+03 +1.569e+02   Pix  2 75
+5.489e+03 +1.921e+02   Pix  2 76
+5.729e+03 +1.762e+02   Pix  2 77
+5.462e+03 +1.829e+02   Pix  2 78
+4.635e+03 +2.586e+02   Pix  2 79
+4.824e+03 +1.840e+02   Pix  3  0
+4.924e+03 +1.716e+02   Pix  3  1
+5.028e+03 +1.352e+02   Pix  3  2
+4.978e+03 +1.617e+02   Pix  3  3
+5.132e+03 +1.612e+02   Pix  3  4
+5.070e+03 +1.260e+02   Pix  3  5
+5.082e+03 +1.659e+02   Pix  3  6
+5.088e+03 +1.639e+02   Pix  3  7
+5.025e+03 +1.655e+02   Pix  3  8
+4.970e+03 +1.478e+02   Pix  3  9
+5.038e+03 +1.748e+02   Pix  3 10
+5.131e+03 +1.449e+02   Pix  3 11
+5.139e+03 +1.411e+02   Pix  3 12
+5.189e+03 +1.738e+02   Pix  3 13
+5.144e+03 +1.570e+02   Pix  3 14
+5.084e+03 +1.637e+02   Pix  3 15
+5.015e+03 +1.474e+02   Pix  3 16
+5.088e+03 +1.656e+02   Pix  3 17
+5.312e+03 +1.640e+02   Pix  3 18
+5.309e+03 +1.722e+02   Pix  3 19
+5.156e+03 +1.814e+02   Pix  3 20
+5.318e+03 +1.650e+02   Pix  3 21
+5.142e+03 +1.373e+02   Pix  3 22
+5.105e+03 +1.754e+02   Pix  3 23
+5.344e+03 +1.460e+02   Pix  3 24
+5.321e+03 +1.690e+02   Pix  3 25
+5.345e+03 +1.565e+02   Pix  3 26
+5.391e+03 +1.771e+02   Pix  3 27
+5.408e+03 +1.950e+02   Pix  3 28
+5.497e+03 +1.833e+02   Pix  3 29
+5.639e+03 +1.831e+02   Pix  3 30
+5.314e+03 +1.746e+02   Pix  3 31
+5.232e+03 +1.647e+02   Pix  3 32
+5.530e+03 +1.430e+02   Pix  3 33
+5.515e+03 +1.830e+02   Pix  3 34
+5.412e+03 +2.103e+02   Pix  3 35
+5.337e+03 +1.728e+02   Pix  3 36
+5.371e+03 +1.801e+02   Pix  3 37
+5.237e+03 +1.738e+02   Pix  3 38
+5.387e+03 +1.644e+02   Pix  3 39
+5.496e+03 +1.703e+02   Pix  3 40
+5.491e+03 +2.037e+02   Pix  3 41
+5.470e+03 +1.705e+02   Pix  3 42
+5.546e+03 +1.772e+02   Pix  3 43
+5.436e+03 +1.669e+02   Pix  3 44
+5.395e+03 +1.848e+02   Pix  3 45
+5.374e+03 +1.893e+02   Pix  3 46
+5.410e+03 +1.849e+02   Pix  3 47
+5.393e+03 +1.765e+02   Pix  3 48
+5.469e+03 +1.510e+02   Pix  3 49
+5.520e+03 +1.685e+02   Pix  3 50
+5.533e+03 +1.973e+02   Pix  3 51
+5.448e+03 +1.813e+02   Pix  3 52
+5.591e+03 +1.624e+02   Pix  3 53
+5.592e+03 +1.713e+02   Pix  3 54
+5.514e+03 +1.675e+02   Pix  3 55
+5.482e+03 +1.924e+02   Pix  3 56
+5.531e+03 +1.696e+02   Pix  3 57
+5.517e+03 +1.936e+02   Pix  3 58
+5.594e+03 +1.696e+02   Pix  3 59
+5.389e+03 +1.803e+02   Pix  3 60
+5.370e+03 +1.940e+02   Pix  3 61
+5.621e+03 +1.865e+02   Pix  3 62
+5.492e+03 +1.540e+02   Pix  3 63
+5.700e+03 +1.914e+02   Pix  3 64
+5.584e+03 +1.779e+02   Pix  3 65
+5.527e+03 +1.799e+02   Pix  3 66
+5.352e+03 +1.714e+02   Pix  3 67
+5.535e+03 +1.782e+02   Pix  3 68
+5.640e+03 +1.746e+02   Pix  3 69
+5.620e+03 +1.823e+02   Pix  3 70
+5.404e+03 +1.912e+02   Pix  3 71
+5.609e+03 +1.670e+02   Pix  3 72
+5.543e+03 +1.868e+02   Pix  3 73
+5.499e+03 +1.886e+02   Pix  3 74
+5.468e+03 +1.805e+02   Pix  3 75
+5.598e+03 +1.984e+02   Pix  3 76
+5.664e+03 +1.868e+02   Pix  3 77
+5.472e+03 +1.777e+02   Pix  3 78
+4.829e+03 +2.435e+02   Pix  3 79
+4.838e+03 +1.794e+02   Pix  4  0
+5.051e+03 +1.529e+02   Pix  4  1
+5.114e+03 +1.573e+02   Pix  4  2
+4.960e+03 +1.526e+02   Pix  4  3
+5.280e+03 +1.994e+02   Pix  4  4
+4.997e+03 +1.538e+02   Pix  4  5
+5.245e+03 +1.470e+02   Pix  4  6
+5.136e+03 +1.384e+02   Pix  4  7
+4.969e+03 +1.630e+02   Pix  4  8
+5.134e+03 +1.634e+02   Pix  4  9
+5.233e+03 +1.592e+02   Pix  4 10
+5.169e+03 +1.334e+02   Pix  4 11
+5.029e+03 +1.488e+02   Pix  4 12
+5.055e+03 +1.398e+02   Pix  4 13
+5.265e+03 +1.733e+02   Pix  4 14
+5.128e+03 +1.456e+02   Pix  4 15
+5.068e+03 +1.535e+02   Pix  4 16
+5.294e+03 +1.638e+02   Pix  4 17
+5.211e+03 +1.536e+02   Pix  4 18
+5.334e+03 +2.008e+02   Pix  4 19
+5.096e+03 +1.558e+02   Pix  4 20
+5.176e+03 +1.578e+02   Pix  4 21
+5.344e+03 +1.712e+02   Pix  4 22
+5.157e+03 +1.618e+02   Pix  4 23
+5.324e+03 +1.558e+02   Pix  4 24
+5.265e+03 +1.835e+02   Pix  4 25
+5.113e+03 +1.395e+02   Pix  4 26
+5.265e+03 +1.669e+02   Pix  4 27
+5.416e+03 +1.759e+02   Pix  4 28
+5.437e+03 +1.952e+02   Pix  4 29
+5.330e+03 +1.659e+02   Pix  4 30
+5.365e+03 +1.812e+02   Pix  4 31
+5.339e+03 +1.794e+02   Pix  4 32
+5.156e+03 +1.592e+02   Pix  4 33
+5.305e+03 +1.772e+02   Pix  4 34
+5.435e+03 +1.767e+02   Pix  4 35
+5.394e+03 +1.763e+02   Pix  4 36
+5.268e+03 +1.736e+02   Pix  4 37
+5.339e+03 +1.724e+02   Pix  4 38
+5.405e+03 +1.696e+02   Pix  4 39
+5.289e+03 +2.090e+02   Pix  4 40
+5.576e+03 +1.881e+02   Pix  4 41
+5.253e+03 +1.770e+02   Pix  4 42
+5.386e+03 +1.671e+02   Pix  4 43
+5.387e+03 +1.642e+02   Pix  4 44
+5.470e+03 +1.866e+02   Pix  4 45
+5.600e+03 +1.626e+02   Pix  4 46
+5.434e+03 +1.940e+02   Pix  4 47
+5.641e+03 +1.856e+02   Pix  4 48
+5.534e+03 +1.759e+02   Pix  4 49
+5.557e+03 +1.737e+02   Pix  4 50
+5.392e+03 +1.914e+02   Pix  4 51
+5.332e+03 +1.641e+02   Pix  4 52
+5.585e+03 +1.517e+02   Pix  4 53
+5.359e+03 +1.729e+02   Pix  4 54
+5.609e+03 +1.909e+02   Pix  4 55
+5.265e+03 +1.576e+02   Pix  4 56
+5.377e+03 +1.721e+02   Pix  4 57
+5.445e+03 +1.839e+02   Pix  4 58
+5.496e+03 +1.974e+02   Pix  4 59
+5.420e+03 +1.690e+02   Pix  4 60
+5.487e+03 +1.555e+02   Pix  4 61
+5.336e+03 +1.771e+02   Pix  4 62
+5.561e+03 +1.698e+02   Pix  4 63
+5.725e+03 +1.937e+02   Pix  4 64
+5.512e+03 +1.751e+02   Pix  4 65
+5.498e+03 +1.746e+02   Pix  4 66
+5.712e+03 +1.800e+02   Pix  4 67
+5.416e+03 +1.692e+02   Pix  4 68
+5.482e+03 +1.718e+02   Pix  4 69
+5.514e+03 +1.772e+02   Pix  4 70
+5.514e+03 +1.710e+02   Pix  4 71
+5.760e+03 +1.927e+02   Pix  4 72
+5.456e+03 +1.805e+02   Pix  4 73
+5.435e+03 +1.863e+02   Pix  4 74
+5.574e+03 +1.834e+02   Pix  4 75
+5.546e+03 +1.735e+02   Pix  4 76
+5.615e+03 +1.504e+02   Pix  4 77
+5.571e+03 +1.832e+02   Pix  4 78
+4.940e+03 +2.088e+02   Pix  4 79
+4.809e+03 +1.725e+02   Pix  5  0
+5.119e+03 +1.791e+02   Pix  5  1
+5.043e+03 +1.556e+02   Pix  5  2
+4.994e+03 +1.707e+02   Pix  5  3
+5.076e+03 +1.437e+02   Pix  5  4
+4.981e+03 +1.498e+02   Pix  5  5
+5.086e+03 +1.569e+02   Pix  5  6
+5.011e+03 +1.467e+02   Pix  5  7
+5.048e+03 +1.668e+02   Pix  5  8
+4.980e+03 +1.808e+02   Pix  5  9
+5.341e+03 +1.727e+02   Pix  5 10
+5.300e+03 +1.878e+02   Pix  5 11
+5.093e+03 +1.676e+02   Pix  5 12
+5.218e+03 +1.591e+02   Pix  5 13
+5.187e+03 +1.589e+02   Pix  5 14
+5.057e+03 +1.493e+02   Pix  5 15
+5.188e+03 +1.549e+02   Pix  5 16
+5.322e+03 +2.040e+02   Pix  5 17
+5.229e+03 +1.416e+02   Pix  5 18
+5.070e+03 +1.574e+02   Pix  5 19
+5.140e+03 +1.604e+02   Pix  5 20
+5.344e+03 +1.898e+02   Pix  5 21
+5.341e+03 +1.779e+02   Pix  5 22
+5.384e+03 +1.753e+02   Pix  5 23
+5.330e+03 +1.725e+02   Pix  5 24
+5.243e+03 +1.632e+02   Pix  5 25
+5.155e+03 +1.560e+02   Pix  5 26
+5.495e+03 +1.719e+02   Pix  5 27
+5.367e+03 +1.788e+02   Pix  5 28
+5.256e+03 +1.738e+02   Pix  5 29
+5.317e+03 +1.656e+02   Pix  5 30
+5.163e+03 +1.603e+02   Pix  5 31
+5.442e+03 +1.713e+02   Pix  5 32
+5.214e+03 +1.585e+02   Pix  5 33
+5.530e+03 +1.802e+02   Pix  5 34
+5.465e+03 +1.501e+02   Pix  5 35
+5.445e+03 +1.666e+02   Pix  5 36
+5.549e+03 +1.707e+02   Pix  5 37
+5.340e+03 +1.713e+02   Pix  5 38
+5.482e+03 +1.786e+02   Pix  5 39
+5.449e+03 +1.822e+02   Pix  5 40
+5.597e+03 +1.902e+02   Pix  5 41
+5.633e+03 +1.624e+02   Pix  5 42
+5.559e+03 +1.946e+02   Pix  5 43
+5.576e+03 +1.512e+02   Pix  5 44
+5.527e+03 +1.806e+02   Pix  5 45
+5.526e+03 +1.825e+02   Pix  5 46
+5.347e+03 +1.764e+02   Pix  5 47
+5.585e+03 +1.925e+02   Pix  5 48
+5.543e+03 +1.891e+02   Pix  5 49
+5.447e+03 +1.736e+02   Pix  5 50
+5.344e+03 +1.725e+02   Pix  5 51
+5.441e+03 +1.970e+02   Pix  5 52
+5.543e+03 +1.514e+02   Pix  5 53
+5.616e+03 +1.894e+02   Pix  5 54
+5.564e+03 +2.002e+02   Pix  5 55
+5.385e+03 +1.870e+02   Pix  5 56
+5.460e+03 +1.945e+02   Pix  5 57
+5.310e+03 +1.702e+02   Pix  5 58
+5.546e+03 +2.035e+02   Pix  5 59
+5.486e+03 +1.720e+02   Pix  5 60
+5.632e+03 +1.940e+02   Pix  5 61
+5.195e+03 +1.566e+02   Pix  5 62
+5.410e+03 +1.832e+02   Pix  5 63
+5.466e+03 +1.703e+02   Pix  5 64
+5.678e+03 +1.822e+02   Pix  5 65
+5.517e+03 +1.696e+02   Pix  5 66
+5.592e+03 +1.486e+02   Pix  5 67
+5.463e+03 +1.755e+02   Pix  5 68
+5.779e+03 +1.883e+02   Pix  5 69
+5.615e+03 +1.755e+02   Pix  5 70
+5.545e+03 +1.725e+02   Pix  5 71
+5.403e+03 +1.831e+02   Pix  5 72
+5.706e+03 +1.586e+02   Pix  5 73
+5.471e+03 +1.757e+02   Pix  5 74
+5.570e+03 +1.482e+02   Pix  5 75
+5.692e+03 +1.780e+02   Pix  5 76
+5.422e+03 +1.896e+02   Pix  5 77
+5.600e+03 +1.529e+02   Pix  5 78
+4.725e+03 +2.377e+02   Pix  5 79
+4.729e+03 +1.677e+02   Pix  6  0
+4.886e+03 +1.883e+02   Pix  6  1
+4.861e+03 +1.342e+02   Pix  6  2
+4.928e+03 +1.563e+02   Pix  6  3
+5.140e+03 +1.412e+02   Pix  6  4
+5.183e+03 +1.552e+02   Pix  6  5
+4.956e+03 +1.544e+02   Pix  6  6
+5.209e+03 +1.822e+02   Pix  6  7
+5.289e+03 +1.935e+02   Pix  6  8
+5.373e+03 +1.552e+02   Pix  6  9
+5.030e+03 +1.622e+02   Pix  6 10
+5.022e+03 +1.570e+02   Pix  6 11
+5.088e+03 +1.654e+02   Pix  6 12
+4.918e+03 +1.639e+02   Pix  6 13
+4.923e+03 +1.534e+02   Pix  6 14
+5.041e+03 +1.330e+02   Pix  6 15
+5.080e+03 +1.245e+02   Pix  6 16
+5.264e+03 +1.736e+02   Pix  6 17
+5.192e+03 +1.581e+02   Pix  6 18
+5.191e+03 +1.376e+02   Pix  6 19
+5.092e+03 +1.115e+02   Pix  6 20
+5.156e+03 +1.326e+02   Pix  6 21
+5.271e+03 +1.615e+02   Pix  6 22
+5.240e+03 +1.547e+02   Pix  6 23
+5.156e+03 +1.527e+02   Pix  6 24
+5.165e+03 +1.490e+02   Pix  6 25
+5.255e+03 +1.826e+02   Pix  6 26
+5.378e+03 +1.700e+02   Pix  6 27
+5.358e+03 +1.957e+02   Pix  6 28
+5.245e+03 +1.409e+02   Pix  6 29
+5.115e+03 +1.442e+02   Pix  6 30
+5.135e+03 +1.622e+02   Pix  6 31
+5.360e+03 +1.669e+02   Pix  6 32
+5.180e+03 +1.664e+02   Pix  6 33
+5.301e+03 +1.758e+02   Pix  6 34
+5.426e+03 +1.698e+02   Pix  6 35
+5.239e+03 +1.582e+02   Pix  6 36
+5.399e+03 +1.810e+02   Pix  6 37
+5.380e+03 +1.858e+02   Pix  6 38
+5.504e+03 +1.900e+02   Pix  6 39
+5.266e+03 +1.888e+02   Pix  6 40
+5.275e+03 +1.510e+02   Pix  6 41
+5.512e+03 +1.817e+02   Pix  6 42
+5.569e+03 +1.756e+02   Pix  6 43
+5.490e+03 +1.524e+02   Pix  6 44
+5.631e+03 +1.644e+02   Pix  6 45
+5.181e+03 +1.612e+02   Pix  6 46
+5.556e+03 +1.672e+02   Pix  6 47
+5.564e+03 +1.641e+02   Pix  6 48
+5.520e+03 +1.872e+02   Pix  6 49
+5.366e+03 +1.839e+02   Pix  6 50
+5.685e+03 +1.863e+02   Pix  6 51
+5.334e+03 +2.036e+02   Pix  6 52
+5.538e+03 +1.867e+02   Pix  6 53
+5.424e+03 +1.719e+02   Pix  6 54
+5.541e+03 +1.868e+02   Pix  6 55
+5.250e+03 +1.525e+02   Pix  6 56
+5.427e+03 +1.907e+02   Pix  6 57
+5.561e+03 +1.731e+02   Pix  6 58
+5.517e+03 +2.098e+02   Pix  6 59
+5.294e+03 +1.663e+02   Pix  6 60
+5.475e+03 +1.893e+02   Pix  6 61
+5.447e+03 +1.898e+02   Pix  6 62
+5.350e+03 +1.667e+02   Pix  6 63
+5.716e+03 +1.672e+02   Pix  6 64
+5.543e+03 +1.825e+02   Pix  6 65
+5.713e+03 +1.887e+02   Pix  6 66
+5.515e+03 +1.892e+02   Pix  6 67
+5.420e+03 +1.753e+02   Pix  6 68
+5.503e+03 +1.811e+02   Pix  6 69
+5.567e+03 +1.553e+02   Pix  6 70
+5.560e+03 +1.531e+02   Pix  6 71
+5.687e+03 +1.748e+02   Pix  6 72
+5.459e+03 +1.750e+02   Pix  6 73
+5.466e+03 +1.772e+02   Pix  6 74
+5.423e+03 +1.896e+02   Pix  6 75
+5.467e+03 +1.809e+02   Pix  6 76
+5.710e+03 +1.844e+02   Pix  6 77
+5.612e+03 +1.845e+02   Pix  6 78
+4.694e+03 +2.081e+02   Pix  6 79
+4.790e+03 +1.743e+02   Pix  7  0
+5.033e+03 +1.520e+02   Pix  7  1
+4.935e+03 +1.664e+02   Pix  7  2
+5.116e+03 +1.468e+02   Pix  7  3
+5.206e+03 +1.629e+02   Pix  7  4
+5.053e+03 +1.516e+02   Pix  7  5
+5.010e+03 +1.500e+02   Pix  7  6
+4.990e+03 +1.705e+02   Pix  7  7
+4.923e+03 +1.588e+02   Pix  7  8
+4.922e+03 +1.450e+02   Pix  7  9
+5.187e+03 +1.832e+02   Pix  7 10
+4.849e+03 +1.469e+02   Pix  7 11
+5.172e+03 +1.094e+02   Pix  7 12
+5.309e+03 +1.616e+02   Pix  7 13
+5.359e+03 +1.726e+02   Pix  7 14
+5.095e+03 +1.504e+02   Pix  7 15
+5.308e+03 +1.928e+02   Pix  7 16
+5.132e+03 +1.639e+02   Pix  7 17
+4.976e+03 +1.498e+02   Pix  7 18
+5.157e+03 +1.564e+02   Pix  7 19
+5.307e+03 +1.600e+02   Pix  7 20
+5.217e+03 +1.643e+02   Pix  7 21
